GP,blood,bone marrow,CNS,colon epi,colon LP,kidney,liver,LN,lung,mammary gland,peritoneal cavity,placenta,skin,small intestine epi,small intestine LP,spleen,submandibular gland,uterus
GP74,0.392271494959501,1,9.30154601661312e-08,9.24060814590672e-08,0.00774335562535518,0.00282763341847943,0.0101083477857087,0.243957464914874,0.0109079332788722,0.00696717618603903,0.612433880511093,0.00355678768328641,0.00413037361841116,0.00110091579993963,0.00779841052641993,0.121212171591234,9.30164150683315e-08,9.20471199154337e-08
GP75,0.0535662138050262,0.0587553372053158,0.000581343695075628,0.149027549817398,0.396972360981638,0.346481511867172,0.131019348955412,0.112158970941531,0.0507115665766968,0.000590457210202209,0.251161951942735,0.13370368737531,1,0.249951501173201,0.179453534099979,0.0592063416528629,0.126950203410833,0.000595915008112421
GP76,0.113926915887208,1,9.96126166757944e-05,0.539499873215186,0.140370434875803,0.243312907442527,0.0832543771388718,0.122367111564343,0.0402732165962302,9.23911437501389e-05,0.0958853930291066,0.132407841832162,0.541186675661277,0.0805295256452753,0.292227299920782,0.613994225097687,9.18942099305536e-05,0.000100904186081699
GP77,0.162420671547978,0.12001845229051,0.6498320737723,0.105690392957004,0.28432582655456,0.184532492977276,0.146049061223045,0.1384679482417,0.205616585597334,1,0.250409838451303,0.103313384037194,0.245706301990778,0.114129858518734,0.257835028861552,0.649684176758376,0.161847066632396,0.168570581816996
GP78,0.000354220174833169,0.000340044837045631,0.000362974164629068,0.000359265161287844,0.974661193337844,0.452023775634302,0.136224704152855,0.246926957627161,0.322812508432429,0.000342676256349979,1,0.495218312019372,0.587380324153122,0.317303771207196,0.000372603052124575,0.192245362575273,0.000359558620316755,0.000347060786635203
GP79,0.333178522918116,0.321373635890589,0.273846442169872,0.472475094119571,0.693557389746568,0.40495533315088,0.416394488572327,0.344925603615849,0.552591929726313,0.329594627256072,0.591496914909823,0.651751161605014,0.479017804296229,0.3716799779726,0.906075498382907,0.348381493321796,0.938472056804814,1
GP80,0.299104062881865,0.630650006030681,0.411172576370441,0.361389403641524,0.482782135196826,0.463777858675473,0.457246059135685,0.317402371755277,0.440579239872847,0.684573941858238,1,0.376343167370262,0.39142828464808,0.255219980730612,0.269816269268937,0.405585168889594,0.458276756044691,0.533217678605509
GP81,0.0104601545553412,0.0184677970232022,2.62034428138435e-06,3.44979998554092e-06,0.0986872270758578,0.114837501386892,0.0589921782075671,0.0418534730435008,0.0280121485849078,0.0382441760309629,0.0487505737317398,0.354890958308088,0.137674446220149,0.00731540645042666,1,0.141830032745049,0.857225608405694,3.69551217688916e-06
GP82,0.350527992581901,1,3.38424948988205e-07,6.41161626621922e-07,3.00807326315524e-07,2.9174668568721e-07,0.206413781555923,0.370835865838363,0.00147408413588087,0.338521253253198,0.896094085288461,3.13991731763088e-07,0.241446928512484,0.119645669642041,2.97736156525581e-07,0.163554522464159,3.05525933821288e-07,3.09901590105944e-07
GP83,0.00235693832396478,0.00416644732635759,6.92807596543293e-07,7.11387672657705e-07,0.243929565793688,0.0255339065804593,0.00323079379582319,0.0473119649308021,0.00592247663987007,0.0023883046583814,0.00124992551627803,0.0890957668648847,1,0.00440775413700847,0.117046880569588,0.0143140910254484,0.00671991512688142,6.73502180514197e-07
GP84,5.38782328798117e-08,5.55905299464372e-05,5.41653173186435e-08,5.3867492439635e-08,5.49534041134141e-08,5.39399557419144e-08,0.000118978435211088,5.29890415959055e-08,5.26500579160851e-08,5.19581818638332e-08,5.59949134660646e-08,5.49004065649077e-08,5.59714029139811e-08,5.39064241302131e-08,0.000123437085181501,0.00381789714112314,1,5.62822509555002e-08
GP85,0.000112503663417207,0.000193198544590775,2.72581928167551e-07,0.00364090038293233,0.000561086137460012,0.00580489702615444,0.00385179536391833,0.000575857456794209,0.00215660744578746,0.00196123454542001,0.000112159936813735,0.0195953554975158,1,0.000322237319827434,0.00874921126562569,0.000971376820340437,0.00612213750994894,1.96841675948853e-07
GP86,2.71921491074251e-05,2.24447323275825e-05,2.32958353106541e-05,2.23905225118953e-05,0.354187234112856,0.937589315007148,0.37518026119943,0.896286310032495,0.118289685154425,2.13091796597836e-05,2.29153885015619e-05,2.26339809771767e-05,4.05088160802118e-05,0.10962351196062,0.139549093413442,1,2.1152243541849e-05,2.2983479802424e-05
GP87,0.000720730519508267,1.3557322203456e-06,1.27492440094296e-06,8.14690413640972e-06,0.0848871067774764,0.00511428406164515,0.0207435774222507,0.000596149033089125,0.0310326058823137,1.32508321019621e-06,0.000714334895424925,1,0.00399352962360544,0.000599635458604865,0.0501279111854201,0.0631962974697751,0.00916310062751826,1.37786305737842e-06
