GP,blood,bone marrow,CNS,colon epi,colon LP,kidney,liver,LN,lung,mammary gland,peritoneal cavity,placenta,skin,small intestine epi,small intestine LP,spleen,submandibular gland,uterus
GP32,0.489703782600934,0.513849671212422,0.399955440891475,0.570263922197405,0.590346633382774,0.56847597657832,0.570198039638686,0.525683780302607,0.53960397293113,0.338205794131832,0.657069127974975,1,0.421680147230317,0.548073466450639,0.767433536224265,0.488277640329683,0.461576912954227,0.535865675138545
GP35,0.186331694193255,0.196286347309054,0.488749804396027,0.421001831434166,1,0.510853336665446,0.417727835451259,0.19893411621767,0.411942971478365,0.359230539968839,0.179994390902836,0.52688664490423,0.790548948276388,0.281084124946277,0.828967659780962,0.215564971553697,0.860430667456833,0.48053822259705
GP41,0.86073688106174,0.548961055695864,0.444262103983838,0.382321165406542,0.411990360482799,0.48088061986584,0.524490277562315,0.411732442095361,0.705345302236407,0.295903345739424,1,0.914737300958734,0.542788504564038,0.304691115810994,0.360934933419993,0.571729818977378,0.313248738613356,0.449409372758429
GP43,0.599366157012112,0.658614471348434,0.827647786248838,0.663689779335928,0.519560630808365,0.419941128528844,0.423279420349464,0.670259917681992,0.461775259528667,1,0.673371571375418,0.653056498970712,0.904580946098801,0.951339827777592,0.437482165724633,0.632748287368867,0.259179411404657,0.910725200252594
GP49,0.579566149251904,0.635963762583457,1,0.404733807040596,0.428232156073753,0.588298322645159,0.558498105989029,0.451325016836389,0.428394414428775,0.0933808239676777,0.442004124438106,0.259925136823102,0.61978409150914,0.39963755736934,0.4152439303117,0.466131949868703,0.34663730877405,0.556083830888163
GP51,0.605516010269783,0.641960273188574,1,0.593265636830325,0.77567351367685,0.587873124682102,0.621201084807192,0.547061474878248,0.503582750725783,0.27488652248008,0.702831130364402,0.841341501201496,0.553699751787465,0.585232734331805,0.702342147862562,0.617881372944422,0.528441739530752,0.983414721258644
GP58,0.780127827527112,1,0.715508579293638,0.370125691901395,0.478047753348418,0.568273411714786,0.574770665292681,0.72971944504252,0.609173417173172,0.557141411632149,0.595739574197996,0.746682477530777,0.332566853804051,0.352954283228801,0.434803058232079,0.632018553919319,0.506560135670639,0.421090054047366
GP62,0.00256110557405818,0.000367340845685515,3.20629590959171e-06,0.142379543270631,0.0101901119239968,0.00634172336808362,0.064745770225296,0.000414564599291288,0.0033464761773001,0.273039574214283,0.000568380005249214,0.0116938691760773,0.00601566897767011,1,0.10722815815897,0.00712473315792795,0.0733392148285123,0.00520170301004109
GP63,0.180293491283138,0.20790969529179,0.301919886282384,0.446512035648942,0.806368618635364,0.749705425130553,0.555167920451137,0.193295351991025,0.401949266985613,0.149557836865112,0.200220350751084,0.606433178821974,1,0.3826497625909,0.998238113146005,0.195666986602367,0.295344917798765,0.198778625767111
GP72,0.000568799750566732,0.000816968742183864,2.07881525864359e-06,0.00369323057878508,0.289978623736333,0.139080632211237,0.0611710930165815,0.00244891540129335,0.104606768664108,0.00317440750156814,0.00262556908302176,0.223889697553705,1,0.00302339868145039,0.457625591535085,0.00403197732686514,0.065756157396112,0.0240695130879345
GP80,0.299104062881865,0.630650006030681,0.411172576370441,0.361389403641524,0.482782135196826,0.463777858675473,0.457246059135685,0.317402371755277,0.440579239872847,0.684573941858238,1,0.376343167370262,0.39142828464808,0.255219980730612,0.269816269268937,0.405585168889594,0.458276756044691,0.533217678605509
GP93,4.39019246945455e-05,1.74384615181207e-07,1.5629742356394e-07,0.00146323001192023,0.000538666437783338,0.00119722067164727,0.00151798427682851,0.00021807718162256,0.000411931882616336,1.55276822810549e-07,1.81682354181779e-07,6.47096701083916e-05,1,0.000335522402765257,0.000465820880651837,2.77860431029146e-05,1.55117322430168e-07,1.76960404612747e-07
GP100,0.000163226848130214,0.000957914198278565,7.62343809349047e-06,0.547137847898813,0.0356153589003359,0.00211356799024778,0.00387935864214285,0.00015326547353656,0.00178290513406002,0.00283819439112907,0.000290447092715471,0.00107383096722407,0.0177041067690548,1,0.123472511289145,0.00102759190377066,0.00314720669717555,0.00147522232415778
GP166,0.608383233715379,0.521394620786849,1,0.358282423641468,0.565781320283367,0.510898992001137,0.500137477237043,0.38199870271052,0.38421774253467,0.392107373916124,0.490172074249385,0.119873964066637,0.74499252529548,0.36538209067578,0.475228552559947,0.419980565567413,0.316751074649355,0.441957619676037
GP170,0.297455850132816,0.283785451742243,0.275710505114156,0.411939470139905,0.392024568299909,0.451245469352031,0.424957481744715,0.27545037954017,0.297655844374699,0.394116092641785,0.38516673399555,0.54065903154181,0.386237494755028,0.590336562576311,1,0.297864234022069,0.336221634761577,0.488969926089644
GP171,0.973475113163437,0.934698588056233,0.665564046635105,0.755840537272403,0.758241100346152,0.869352826599892,0.849284760502191,0.981610279769461,0.929803471319077,0.83637537913048,0.933719172772246,0.911971394765681,0.611444582038682,0.503412151146883,0.812484875795025,0.977940827184658,1,0.754414718639328
GP174,0.431111797062325,0.540014831340357,0.45754642091033,0.42085177410143,0.75509060915974,0.635781217556736,0.66724585625423,0.60392407025602,0.559081122734055,0.520161493601802,0.379502858054281,0.622257067525612,0.804480997590661,0.550640530815186,1,0.523435348571472,0.552521073682576,0.64321775405004
GP177,0.000446114232172267,0.00174707906617002,5.44118993121554e-07,0.00290427251332695,0.194037203491329,0.098506469591744,0.0431454359398017,0.00352967147341411,0.0795219396415427,0.00375174314981801,0.00405020749135729,0.153166133212371,1,0.00197945334085071,0.264582325346579,0.00444256975077682,0.0523965832666761,0.0174275469298149
