GP,blood,bone marrow,CNS,colon epi,colon LP,kidney,liver,LN,lung,mammary gland,peritoneal cavity,placenta,skin,small intestine epi,small intestine LP,spleen,submandibular gland,uterus
GP106,6.93141805231579e-11,2.22259761110862e-05,6.57362979092654e-11,2.0240568158305e-08,1.14375863517044e-09,1.07059384308792e-10,4.49266430064824e-10,6.28119362634931e-06,6.77228013094102e-10,6.60424904918808e-11,6.64053159509058e-11,3.38843573944242e-10,2.28615291060869e-05,4.04152402378433e-08,7.59826770373315e-10,1.01805486746288e-05,6.63628901285647e-11,8.27387974860427e-11
GP107,1.0060752455178e-05,2.2603620722462e-05,1.28923230778837e-08,0.000209426167926452,9.80327445717897e-06,0.000152583681099433,0.000163755367342449,3.35801885918041e-05,0.000151389295975822,1.50454590634557e-08,1.3962099921347e-08,6.1611618704193e-06,0.0668096556934152,1.32323629117741e-05,1.19879665946486e-05,1.05874002427604e-05,9.73392523038102e-05,1.39286208153367e-08
GP108,4.67011177709057e-08,9.37678655363004e-05,6.66659421878899e-08,4.78261717024927e-08,2.00336726556184e-05,4.12867868943439e-05,1.8564670063364e-05,2.04390907521735e-05,4.87753444271664e-08,5.21331080689483e-08,4.17086730563395e-08,0.00037063064080362,0.000565071111262143,3.92768142808638e-05,0.000234655552512494,4.59838668431866e-05,6.26517748122958e-08,4.79829931750088e-08
GP109,0.000201650774081938,0.000389681423096876,3.0312293067181e-09,0.000475641042029431,0.000675225598250157,0.00066481182617736,0.000505689814869867,0.00091947798984059,0.000438998774985974,0.000788034764828848,0.000568839408178584,0.000941978792989909,0.000821131077864304,0.000699478959530702,0.00189736574137735,0.000461031722420931,0.000964400134450384,0.00136984393498363
GP110,4.33051385578635e-06,9.0810401233813e-05,6.92394027359896e-09,5.74049710986306e-09,0.000157298272424095,0.000173973467971801,0.00011878990077289,0.000187104532169467,8.26140792013147e-05,6.23739865938909e-09,0.000265440806243237,0.000193810429765546,0.000281445272795733,4.98045282810415e-05,0.00069726240393704,0.000782933025634986,6.91241170877698e-09,5.76417621586593e-09
GP111,3.13364014933254e-10,3.13428355791754e-10,3.15313467675203e-10,3.1292404384316e-10,1.73421190591352e-05,4.38760181701005e-05,2.90922524098196e-05,2.36309847061874e-05,3.12931831378383e-10,3.16465062449367e-10,3.13545300017466e-10,3.42914629374955e-05,3.21837373532352e-10,8.62795237116651e-06,4.10916593586268e-06,0.000128083598104102,3.16457488341617e-10,3.14114088416862e-10
GP112,1.128361625157e-05,1.99989389644473e-05,5.88932638332721e-10,9.16586056637626e-06,8.01518123199676e-05,0.000418139310083842,6.64954554722016e-05,0.000104647606424875,6.34754371361551e-05,9.46739353836617e-06,0.000361789503938927,0.00056333419251114,0.000299997234505471,1.42413598575061e-05,0.000113405653777631,0.000252345099974806,0.000122846410017361,6.27647963268022e-10
GP113,6.27437521372738e-09,6.29366692194162e-09,5.78009205581727e-09,1.20045926807355e-05,6.4303552490939e-09,6.41615738664142e-09,6.41308099100919e-09,5.39615891135491e-07,6.42093695698353e-09,6.2612817606929e-09,6.3172919892408e-09,0.000669191273293502,6.40104937713584e-09,3.48093496529052e-08,0.000113071082618657,1.95588425016602e-05,6.05379045488776e-09,6.22533583299712e-09
GP114,5.55406063607624e-07,9.09082079018906e-10,8.89688508092824e-10,0.000188161422162071,8.21811594627864e-09,9.20865627675875e-10,6.33399459569627e-05,5.47774117020145e-06,9.06545642751413e-10,9.00397133846949e-10,9.19772875462453e-10,0.00123946278762706,4.38983530151538e-06,1.67354191485007e-05,9.51515337353544e-05,2.91249588478128e-05,8.95955190436219e-10,9.1511842977171e-10
GP115,1.30098173215218e-10,1.28435459506918e-10,1.24488637299102e-10,0.000182050016511043,1.29281182943724e-10,1.36769562769489e-10,6.35539907174942e-05,5.49547104147459e-06,1.36317150891925e-10,1.4105782928705e-10,1.27151308515023e-10,1.82168323043501e-05,1.35334396059224e-10,1.54886089217361e-05,7.54980763692809e-06,5.32285418326515e-06,1.38065915046984e-10,1.26007989048087e-10
GP116,5.52515338042919e-10,5.52386299646468e-10,5.54823399194045e-10,1.2928914343034e-06,5.52360122810885e-10,5.51071778996588e-10,4.98545422334117e-09,9.20360143437559e-08,5.51395152356056e-10,5.52940249992762e-10,5.5276482551012e-10,9.87843005054717e-05,3.14850282600052e-08,5.55224047180462e-10,4.93060671051747e-05,1.31417512039481e-05,5.52450853433689e-10,5.52769277530652e-10
GP117,0.000401616045902757,0.00107248100811283,1.43745886748064e-09,0.00533934612786499,0.00470201442148244,0.000552644464421558,0.000904133496848475,0.000318814024370975,0.000988624813381237,0.00325127900708646,0.000620763639770417,0.000281933660585664,0.00167803969459558,0.00147463346217703,0.00042585068151021,0.000796634153057377,0.00360441599639224,1.43301258481403e-09
GP118,0.0021524081586705,0.00707003998283475,1.44418894375146e-08,0.00379850583915201,0.00513599369701542,0.00640295524695953,0.00719104075802898,0.0063207534236634,0.00393700983080792,0.00466187748099635,0.00389577255565202,0.0039984562612844,0.00664311539981964,0.00410888874636076,0.00607053301509071,0.00295211277731485,0.00569402189204312,0.0108190507304552
GP119,0.000779360222943534,0.00249819360770037,0.00490475547582136,0.000490392712526896,0.000478633232064577,0.000610639469114714,0.000619170390540577,0.00104135183098727,0.000401376135136879,0.00130160698508818,0.00256913185061396,0.000550630204021406,0.000679949200775249,0.000438833927058981,0.000788216158078708,0.000901905232200532,0.00123267201583732,0.000829332391327283
GP120,0.00776233917107384,0.0305626222532799,0.0309357956717871,0.00048139829540005,0.0019289465909116,0.00640169485253794,0.00476659687151004,0.00588553341099905,0.00285416559941988,0.003545438453717,0.0144885752898408,0.00397383951816452,7.81804480673052e-05,0.000167477727779134,0.00145818220718291,0.00748491115322495,0.00233564280958371,0.00404915953955718
GP121,0.0222874589315919,0.0277768560718101,0.0388612348529658,0.0904690648423152,0.03687065024338,0.0264902543116907,0.0294164516895398,0.0217893963170734,0.0264475667902755,0.0149021023377293,0.0317366280328525,0.0326235284196075,0.0457614666245846,0.0797063006892002,0.0420225425485664,0.0236314871215445,0.0273893286214156,0.0287141938813923
GP122,0.000105061613762049,0.00108374551636733,3.20442168251312e-10,2.92529998369964e-05,7.18886796592161e-05,0.000245632196612387,0.000145350968758616,0.000171945248832288,6.56370120860594e-05,0.000143415201798658,0.000315279358860972,0.000181921855916582,8.944447531938e-05,3.3251826455145e-05,9.63853461058892e-05,0.000927445484746797,0.000292312504480275,3.20851800599361e-10
GP123,1.10988437437356e-05,0.00011848554560655,7.02852336090083e-11,0.000111791765699811,5.97421923597925e-06,0.000135412202164473,3.66164418705669e-05,1.67938150284005e-06,6.89717544786405e-11,6.89403588590142e-11,5.53861306807698e-05,6.47570393143322e-05,8.26488196744564e-05,1.05651240398655e-05,1.73903696390368e-05,9.7242586398974e-05,6.81361657483034e-11,7.14943022605161e-11
GP124,0.000100556054221026,0.000224749294702595,2.48396940167647e-08,0.00022103293734229,0.000114801182819032,0.000231280079495877,6.60205920655465e-05,8.89901594432276e-05,0.000130185577652191,2.42789767360796e-08,4.95288933094447e-05,5.53678748157305e-05,9.32948969832936e-05,0.000107977157669219,0.000183758245443797,0.00036821565908461,2.61625883838714e-08,2.20014922884431e-08
GP125,0.00017171739081053,0.000368006860303822,1.49690064871544e-10,0.00017256373530305,0.000100360176180567,0.000112800646772735,9.5798866884984e-05,0.000124953931418273,9.57831971520778e-05,0.000405720099565927,4.40512335865635e-05,6.73882615310383e-05,1.51839175193011e-10,3.4394195692208e-05,1.50830041233298e-10,0.000561656008398016,0.000156677664710478,1.521752424054e-10
GP126,0.000995029405608621,0.00629754588842904,1.48013326195352e-09,0.00149449669022804,0.00308326940621877,0.00315042352292622,0.0106171802108265,0.000207916570617637,0.000809406837829909,0.0358225133190572,0.00962066503915731,0.000332022329657888,0.00036604366942502,0.000915953237110015,0.00125757505301341,0.00245269028766302,0.034147307388558,0.00406878144090362
GP127,0.00244884608951756,0.0197824362919127,0.0273570084081188,0.0335495950668082,0.023723708130177,0.00848546144229362,0.0106678034688797,0.000824007739198713,0.00207986980705593,0.0438443716621428,0.0176841066982063,0.0026455846611918,0.00563350090243436,0.00604953840613106,0.00590673720801577,0.00309141490529393,0.0172455876525638,0.00656869698291459
