GP,blood,bone marrow,CNS,colon epi,colon LP,kidney,liver,LN,lung,mammary gland,peritoneal cavity,placenta,skin,small intestine epi,small intestine LP,spleen,submandibular gland,uterus
GP47,-0.000380872597980796,-0.00034986111263367,-0.000380872598201176,-0.000380872597428924,-0.000380872594007926,-0.000279360267930996,-0.000380872597124294,-0.000378069308472398,-0.000380872591254619,-0.000380872598718898,-0.000380872598349192,-0.000346244145368191,-0.000337169179787287,-0.000380872571297039,-0.00038087259802609,-0.000368993918302006,0.00624929647317178,-0.000380872598288279
GP48,-0.000339941326730278,-0.00021311685381395,-0.000415702311043692,-0.000347292077064126,-0.000198746334599331,-0.00021456569084302,-0.000223397196756601,-0.00028257019767898,-0.00034281490111267,-0.000346283965065193,-0.000372871137926377,-8.08188274970973e-05,-6.70183861468201e-05,-0.000372310809543262,0.00058755459999298,-6.7224570739329e-05,0.00368963789030591,-0.000392517903738168
GP49,0.043253725515373,0.0682256133783978,0.229414563793743,-0.034159012127697,-0.0237543495478725,0.0471201808828175,0.033925160301789,-0.0135292301618657,-0.0236825043543071,-0.172020728605074,-0.0176563601236403,-0.0982777870305689,0.0610615348321443,-0.0364155433494073,-0.0295053113015715,-0.00697297628096966,-0.0598831368600277,0.0328561610387371
GP50,-0.00331668795408645,-0.00255304062148909,0.0221403365316387,-0.00375999565032113,0.0126698074751151,-0.00401570352356509,-0.00353365534412846,-0.00365439799538724,-0.00376287076785739,-0.00374283830797473,-0.00268560477222408,0.0107703902814619,-0.00384326836890647,-0.00373711863385381,0.00252256012087163,-0.00194008336387492,-0.00389781547907552,-0.00366001362634296
GP51,-0.00868656602210838,-0.00125635303413171,0.0717403607228146,-0.0111841575920146,0.0260049434380813,-0.0122835765565533,-0.0054887116765579,-0.0206042071893928,-0.0294685977690066,-0.0760949128408459,0.0111539249452842,0.039393254648742,-0.0192508031867227,-0.0128218962014812,0.0110542317742585,-0.0061655305836669,-0.0244003766912958,0.0683589738145971
GP52,-0.000123530562691409,-0.000115888474964324,-0.000148190720139212,0.000340912320057391,-0.00011474427909466,0.000419710103488935,0.00090459003753908,-0.0001454416965437,-2.67649842089199e-05,-0.000148190738973354,-0.000141187989004648,-0.000148190723444317,8.58743943676094e-05,-8.79035792310591e-05,-0.000111384388584508,-0.00014328728306571,-0.000148190743179801,-0.000148190692327392
GP53,-0.00325920986214826,-0.00324290893464822,-0.00327448125145589,-0.00293958773181972,-0.00324955238214689,-0.00306321292359815,-0.00298185252655716,-0.00324951207663198,-0.00305403857813079,-0.00327217739220956,-0.0032633787886655,-0.00323567955691257,0.0541338707246768,-0.00324982631472789,-0.00321294279743144,-0.0032550374857422,-0.00305599135133532,-0.00327448077051523
GP54,-9.35849401579319e-05,-5.25335496211345e-05,-9.3584951346906e-05,-9.35849438086248e-05,-4.8849367890115e-05,-9.35849489137787e-05,-6.47833654066608e-05,-8.35946999634674e-05,9.31552843649242e-05,-9.35849388036095e-05,-9.35849443365417e-05,0.000144378745822453,0.000942446624611809,-8.03197129935175e-05,-3.52660066545932e-05,-6.59543950096557e-05,-9.35849434427127e-05,-9.35849464499371e-05
GP55,0.000258900356978087,0.00128295224166171,-0.000229836927435917,-0.000229836920955807,-0.000182064896506563,-0.000184731548356379,-0.000208937438962683,9.88908995387491e-05,-0.000229836919011239,-0.000197655149899669,0.000702380139293318,-0.00013453900636463,-9.62650373829647e-05,-0.000223174736160381,-8.91246653754056e-05,-2.3774048650746e-05,-0.000229836921350209,-8.3509421059274e-05
GP56,-0.00147973242093811,-0.00144411831144223,-0.0014860673529179,-0.00135082401284934,0.000399812714501879,-0.0010864666521773,-0.000955534768618288,-0.00142882854722136,-0.00042629523604658,-0.00117847648795033,-0.00147137724588451,-0.00135095295758986,0.0193400121429924,-0.00141079531498293,-0.000864871421189995,-0.00144611560632013,-0.00129220553059515,-0.00106716299077025
GP57,-0.000817348717090015,-0.000765217721573561,-0.000845137023777352,-0.000650913020049353,0.000509334974114367,0.00234455958950573,-0.00060063535711345,-0.000280559290521348,-0.000522646706935421,-0.000630465177240985,-0.000478147149092893,0.000748095910575207,0.0033022771187211,-0.00070502662436502,0.000377693270700262,-0.0003766192045877,-0.000134071814814476,-0.00047517305645509
GP58,0.0562279773260725,0.117413997705948,0.0382457352129505,-0.0578674024759389,-0.0278348550331745,-0.00272686201385328,-0.00091880651797499,0.0422003344309755,0.00865479005865885,-0.00582467460316133,0.00491642071062101,0.0469208065119023,-0.0683192746133824,-0.0626458614740737,-0.039868987260781,0.015012133904448,-0.0199004302889002,-0.0436850415803362
GP59,-1.01534246056415e-05,0.000122634081600898,-2.2325595496914e-05,-2.23255947766557e-05,-2.16195086584869e-05,3.14473942413194e-05,-2.23254581857688e-05,3.04213391209616e-05,-2.23255957791873e-05,-2.23255961984259e-05,0.000102531605509743,-2.23255959567149e-05,-2.12461816752791e-05,-2.23255952671912e-05,-2.23255950346913e-05,-1.07594874972749e-05,-2.23255961704799e-05,-2.23255951702111e-05
GP60,-1.02759092667506e-05,8.45769148920418e-05,-0.000106748676641058,9.97789664768563e-05,2.58275842173248e-06,0.000124522324499735,-4.15282506481921e-05,-2.28126929246475e-05,2.17017148947279e-05,-0.000106748677675405,-5.72662018449391e-05,-5.14104545015497e-05,-3.01014875972311e-05,-1.41036630097554e-06,6.58358518429727e-05,0.000242801538215281,-0.000106748680385098,-0.000106748671457501
GP61,3.73765723930206e-05,-0.00243997367688582,0.00230907745542425,0.000556207836996812,-0.00106279329365534,0.000664094923533129,0.00175204523321236,-0.000425056395504945,-0.000251120774105554,0.000557706389429816,-0.00162569579210539,0.000187649004892074,0.000674149285274595,0.00240967691779861,-0.000464363378406919,-0.000623504634223393,-0.00193138252644983,-0.000324093147617454
GP62,-0.0237223377356369,-0.0242837784667564,-0.0243769698492269,0.0120607910881107,-0.021769879093455,-0.0227547805537254,-0.00780768511374355,-0.0242716926954758,-0.0235213412295024,0.0455000484306791,-0.0242323273830238,-0.021385028995304,-0.0228382262454948,0.23154789014744,0.00306464893042614,-0.0225543882403664,-0.0056084019552237,-0.0230465410397212
