"gene_symbol","signature_name","score"
"Sp100","GP9_up",0.150166025351044
"Pdcd4","GP9_up",0.14979225629886
"Ncl","GP9_up",0.144446429617245
"Stat1","GP9_up",0.143479726876918
"Ripor2","GP9_up",0.142843056351388
"Stk10","GP9_up",0.142600044339444
"Srrm2","GP9_up",0.140412457173875
"Laptm5","GP9_up",0.138767481809571
"Arhgef1","GP9_up",0.138662028501617
"Macf1","GP9_up",0.138494841660103
"Sell","GP9_up",0.135485836340013
"Ezr","GP9_up",0.134862361602902
"Lsp1","GP9_up",0.134655861171778
"Gltp","GP9_up",0.132036176484193
"Lck","GP9_up",0.132024938413431
"Cd3e","GP9_up",0.128987254145677
"Ms4a4b","GP9_up",0.127366691729176
"Iqgap1","GP9_up",0.126908612318553
"Kif21b","GP9_up",0.126874468389323
"Cnbp","GP9_up",0.126718409277079
"Cap1","GP9_up",0.126539318080314
"Add3","GP9_up",0.124280887743949
"Tln1","GP9_up",0.123501482783912
"Sf3b2","GP9_up",0.123499875793834
"Uqcrc1","GP9_up",0.121930191760662
"Septin1","GP9_up",0.120753678383457
"Samhd1","GP9_up",0.120384152055324
"Tubb5","GP9_up",0.119456024858483
"Akap13","GP9_up",0.118777423774785
"Nono","GP9_up",0.118334273308001
"Hnrnpul2","GP9_up",0.11632851793781
"Wdr1","GP9_up",0.116279557780569
"Actr2","GP9_up",0.115901895984259
"Gnb2","GP9_up",0.115532728867645
"Ctbp1","GP9_up",0.115470583146292
"Prrc2a","GP9_up",0.113647551638809
"Bin2","GP9_up",0.111414126970571
"Lef1","GP9_up",0.11119135256208
"Numa1","GP9_up",0.110405382046827
"Uba1","GP9_up",0.110012747009655
"Uimc1","GP9_up",0.110008084999592
"Thrap3","GP9_up",0.110006190387446
"Ifi208","GP9_up",0.109644443780678
"Sfpq","GP9_up",0.109279890645058
"Sptan1","GP9_up",0.107428255317112
"Nsg2","GP9_up",0.106586574493087
"Sh3kbp1","GP9_up",0.105787904822934
"Eif3a","GP9_up",0.104273531094708
"Septin6","GP9_up",0.103936971564931
"Prpf8","GP9_up",0.103898375500078
"Esyt1","GP9_up",0.103587048209156
"Pik3cd","GP9_up",0.102535444198337
"Akna","GP9_up",0.102051923301322
"Tmsb10","GP9_down",-0.557588718084545
"Fau","GP9_down",-0.468295831364455
"Tmsb4x","GP9_down",-0.40704062162616
"Cd52","GP9_down",-0.289771231900626
"Eif1","GP9_down",-0.203663768957837
"Atp5e","GP9_down",-0.202948318480394
"Ftl1","GP9_down",-0.198251163258271
"Ptpn18","GP9_down",-0.198221770482363
"Naca","GP9_down",-0.197204938107697
"B2m","GP9_down",-0.191266215638854
"Eef1b2","GP9_down",-0.176429374074274
"Cox8a","GP9_down",-0.176248399554299
"Ltb","GP9_down",-0.176214135413356
"Ifi27l2a","GP9_down",-0.171317135990704
"Uqcrh","GP9_down",-0.170846745312366
"H3f3b","GP9_down",-0.167280335986879
"Cox4i1","GP9_down",-0.163951496542489
"Crip1","GP9_down",-0.155643992954638
"Fth1","GP9_down",-0.15376979537424
"Pfdn5","GP9_down",-0.153081708131306
"Cd3d","GP9_down",-0.152331634833253
"Serf2","GP9_down",-0.146152824637902
"Btf3","GP9_down",-0.138891290428202
"Oaz1","GP9_down",-0.138768352151596
"Fxyd5","GP9_down",-0.137583067992348
"Gng5","GP9_down",-0.137453522675119
"Myl6","GP9_down",-0.136553205101838
"Hcst","GP9_down",-0.136384008651947
"Atp5g3","GP9_down",-0.136369458499752
"Limd2","GP9_down",-0.134332306610763
"Rack1","GP9_down",-0.134135421204133
"Atp5g2","GP9_down",-0.132610184965655
"Jund","GP9_down",-0.124932745235439
"H2-D1","GP9_down",-0.123834082523948
"Cyba","GP9_down",-0.122557562437858
"Tpt1","GP9_down",-0.122419517158527
"Sh3bgrl3","GP9_down",-0.122307212626344
"Ndufa4","GP9_down",-0.119502527196029
"Uba52","GP9_down",-0.118812368726902
"Ndufa6","GP9_down",-0.116599362013946
"Mif","GP9_down",-0.115372322565799
"Sec61b","GP9_down",-0.112130536468468
"Snrpe","GP9_down",-0.111806880967368
"H3f3a","GP9_down",-0.110087935356054
"Atp5j2","GP9_down",-0.10911680860655
"Sem1","GP9_down",-0.108669060172397
"Snrpg","GP9_down",-0.108464267183853
"AW112010","GP9_down",-0.106796474084945
"Ubb","GP9_down",-0.10673238883861
"Ptprcap","GP9_down",-0.105608584382802
"Arl6ip1","GP9_down",-0.105180624127025
"H2-K1","GP9_down",-0.104545763265452
"Rabac1","GP9_down",-0.102212971817124
"Tspo","GP9_down",-0.101307200672618
"Nop10","GP9_down",-0.100297095397851
"Ccl5","GP10_up",1
"Gzma","GP10_up",0.694709088359798
"Lgals1","GP10_up",0.485448194490148
"Nkg7","GP10_up",0.436085627514101
"Ly6c2","GP10_up",0.393970319624796
"S100a6","GP10_up",0.274946109858354
"Klf2","GP10_up",0.263180280572505
"Cd8b1","GP10_up",0.257194244546738
"S100a10","GP10_up",0.245620013463563
"Klrg1","GP10_up",0.244896607762075
"Gzmb","GP10_up",0.231363528585059
"Ctsd","GP10_up",0.211322069165337
"Ahnak","GP10_up",0.208328561450976
"Cx3cr1","GP10_up",0.196718829969099
"S1pr5","GP10_up",0.196590109796497
"Zeb2","GP10_up",0.194602429612035
"Cyba","GP10_up",0.184152012616104
"Hopx","GP10_up",0.181202743620214
"Klrc1","GP10_up",0.173280289536935
"H2az1","GP10_up",0.172592007845623
"Klrd1","GP10_up",0.167698588252369
"Crip1","GP10_up",0.163434171257741
"Rap1b","GP10_up",0.161502907239064
"Laptm5","GP10_up",0.156670858594787
"Itgb2","GP10_up",0.154013245587573
"Zyx","GP10_up",0.148798269084786
"Emp3","GP10_up",0.147382826440365
"Lgals3","GP10_up",0.147249058202876
"Itga4","GP10_up",0.145611359133444
"H2-Q7","GP10_up",0.140792507291611
"Hcst","GP10_up",0.139913767407693
"Krtcap2","GP10_up",0.136290413170017
"Selplg","GP10_up",0.135983675860653
"Itgb1","GP10_up",0.132744167667092
"Cd48","GP10_up",0.132283074725157
"Reep5","GP10_up",0.121693426852081
"AW112010","GP10_up",0.119882768729919
"Dnajc15","GP10_up",0.119332961603751
"Vim","GP10_up",0.117722456786536
"H2-D1","GP10_up",0.116879790281406
"Ms4a4b","GP10_up",0.11570246351986
"Il18rap","GP10_up",0.113870453829745
"Tmsb4x","GP10_up",0.109147817406614
"S100a13","GP10_up",0.108204415138797
"Ly6a2","GP10_up",0.107322391881708
"Atp5h","GP10_up",0.106785881041435
"Abracl","GP10_up",0.10645160277927
"Arl6ip5","GP10_up",0.104516043330158
"Ostf1","GP10_up",0.103103225197397
"Tbx21","GP10_up",0.10153759727039
"Ly6e","GP10_down",-0.218332028671765
"Ltb","GP10_down",-0.203645469095118
"Tcf7","GP10_down",-0.145160469247587
"Eef1b2","GP10_down",-0.138386656609212
"Eef1a1","GP10_down",-0.137840294854054
"Inpp4b","GP10_down",-0.133782447540058
"Ifi27l2a","GP10_down",-0.133032912843424
"Limd2","GP10_down",-0.121489101097721
"Ccr7","GP10_down",-0.121125229283081
"Tpt1","GP10_down",-0.109450051620786
"Igfbp4","GP10_down",-0.108752794996076
"Rack1","GP10_down",-0.105795472494436
"Lef1","GP10_down",-0.10454124462933
"Vps37b","GP11_up",1
"Gramd3","GP11_up",0.704660783584835
"Dusp10","GP11_up",0.64815327110674
"Junb","GP11_up",0.643822528945098
"Ccr7","GP11_up",0.635653316587387
"Ifngr1","GP11_up",0.581910724124493
"Pnrc1","GP11_up",0.557593103259825
"H3f3b","GP11_up",0.485776788950343
"Srgn","GP11_up",0.4636085815467
"Btg1","GP11_up",0.452112974885405
"Eif1","GP11_up",0.427051725631711
"Emb","GP11_up",0.408663373355219
"Jund","GP11_up",0.403220123558006
"Tnfaip3","GP11_up",0.377251469643415
"Itk","GP11_up",0.376262867335867
"Cblb","GP11_up",0.366713153895105
"Stk17b","GP11_up",0.364961989489881
"Gimap6","GP11_up",0.364662632408957
"Cytip","GP11_up",0.35466070178767
"Klf2","GP11_up",0.352209045799097
"Satb1","GP11_up",0.351957782853071
"Tmem64","GP11_up",0.332904621471017
"Fam107b","GP11_up",0.326867468860394
"Tsc22d3","GP11_up",0.306967118153083
"Fth1","GP11_up",0.299846353081283
"S1pr1","GP11_up",0.299444005213152
"Gpr132","GP11_up",0.299042640414807
"Zc3hav1","GP11_up",0.296404387388767
"Tubb2a","GP11_up",0.29105394156558
"Prdx6","GP11_up",0.283984791883936
"Cnbp","GP11_up",0.280029741942739
"Crlf3","GP11_up",0.274622463236488
"CT010467.1","GP11_up",0.273117571482118
"Saraf","GP11_up",0.267128793144673
"Zeb1","GP11_up",0.26224617528258
"Klf6","GP11_up",0.262176229136125
"Icos","GP11_up",0.261023499438972
"Ftl1","GP11_up",0.252781334184855
"Ptma","GP11_up",0.250181701803957
"Ppp1r15a","GP11_up",0.249460755629229
"Actg1","GP11_up",0.246965327211486
"Dusp5","GP11_up",0.245249632107908
"Bach2","GP11_up",0.24375247788098
"Ssh2","GP11_up",0.243568780208067
"Il7r","GP11_up",0.242570107293202
"Mcl1","GP11_up",0.239733451617582
"Ets1","GP11_up",0.238724432591422
"Rnf125","GP11_up",0.237328141899591
"Odc1","GP11_up",0.23545149506534
"P2ry10","GP11_up",0.23520758905088
"Ier2","GP11_up",0.232636333178141
"Stat5b","GP11_up",0.230126241014098
"Ifngr2","GP11_up",0.225303440255399
"Cd28","GP11_up",0.220562841559537
"Arid5a","GP11_up",0.219686284754333
"Elf1","GP11_up",0.218713093921617
"Rras2","GP11_up",0.216700168631344
"Ubb","GP11_up",0.216156308155941
"Zfp36l2","GP11_up",0.213811510076047
"Rgcc","GP11_up",0.209556384458151
"Tut4","GP11_up",0.208304279633343
"Hsp90ab1","GP11_up",0.207369739893308
"Hspa8","GP11_up",0.207231604798856
"Tcp11l2","GP11_up",0.205888887776009
"Ube2b","GP11_up",0.205204788686743
"Ddx5","GP11_up",0.204843707698572
"Pde4d","GP11_up",0.202144843705093
"Cdkn1b","GP11_up",0.19478948130849
"Cd53","GP11_up",0.194767922340867
"Dip2b","GP11_up",0.194764706376188
"Camk1d","GP11_up",0.19380201281541
"H2az1","GP11_up",0.193049262682967
"Ubc","GP11_up",0.191235985009356
"Pabpc1","GP11_up",0.191231911687439
"Pim1","GP11_up",0.190631059398853
"Prkca","GP11_up",0.190165132545044
"Dennd4a","GP11_up",0.185270015394062
"Clint1","GP11_up",0.18465852086769
"Rflnb","GP11_up",0.183657509304646
"Tmsb10","GP11_up",0.183652492900591
"Pde4b","GP11_up",0.182534870949263
"Ezr","GP11_up",0.18016805780819
"Arpc3","GP11_up",0.179045964056259
"Ramp3","GP11_up",0.17505529508766
"Epb41","GP11_up",0.173962097774748
"Klf3","GP11_up",0.17338264730207
"Fosl2","GP11_up",0.172552165822196
"Pja1","GP11_up",0.17025760148447
"Ifrd1","GP11_up",0.167380912717529
"Sqstm1","GP11_up",0.16727661662604
"Mir6236","GP11_up",0.167094922372445
"Lef1","GP11_up",0.167013487898117
"Cited2","GP11_up",0.166921029659404
"Kras","GP11_up",0.1661165973783
"Gch1","GP11_up",0.165829383595987
"Tgfbr2","GP11_up",0.165774716806905
"Camk4","GP11_up",0.164761578670814
"Mxd1","GP11_up",0.163730967618466
"Frat2","GP11_up",0.16311732671998
"Kpna4","GP11_up",0.161394427373787
"Cd52","GP11_down",-0.348961887081614
"Ltb","GP11_down",-0.342348274599721
"Ptprcap","GP11_down",-0.255934112040711
"Mir142hg","GP11_down",-0.205470438131641
"Pfn1","GP11_down",-0.191461986410575
"Ccnd3","GP11_down",-0.179507291694379
"Emp3","GP11_down",-0.178129275646501
"AW112010","GP11_down",-0.173701283420473
"Ly6e","GP11_down",-0.156806012918702
"Ddit4","GP11_down",-0.155274921450856
"Clec2d","GP11_down",-0.150642034506972
"Ripor2","GP11_down",-0.149411476053967
"Psmb8","GP11_down",-0.145870655806647
"Thy1","GP11_down",-0.139096711072041
"Actb","GP11_down",-0.138921672458831
"AI467606","GP11_down",-0.138683969580237
"Sh3bgrl3","GP11_down",-0.13674966371465
"Lcp1","GP11_down",-0.135954023847303
"Arl4c","GP11_down",-0.134742477109738
"Clic1","GP11_down",-0.130180574643807
"Vim","GP11_down",-0.128984002502056
"Tspan32","GP11_down",-0.125399385082722
"Rinl","GP11_down",-0.119120373970807
"Cnn2","GP11_down",-0.11669328303688
"Id3","GP11_down",-0.116586774311451
"Lck","GP11_down",-0.1165334846548
"Ppp1r18","GP11_down",-0.11569314343249
"Sp100","GP11_down",-0.115053962547376
"Cyba","GP11_down",-0.110516964730404
"Bcl11b","GP11_down",-0.108762847512899
"Coro1a","GP11_down",-0.104879450227787
"Pycard","GP11_down",-0.104092873997721
"Ccl5","GP11_down",-0.103872038924777
"Nkg7","GP11_down",-0.103533198734867
"Ikzf1","GP11_down",-0.102801569540354
"Apbb1ip","GP11_down",-0.102570808413823
"Izumo1r","GP12_up",1
"Cdk8","GP12_up",0.895249454391333
"Tox","GP12_up",0.818147688539709
"Tbc1d4","GP12_up",0.690179701213282
"Pdcd1","GP12_up",0.640234763084516
"Cmss1","GP12_up",0.624684738625784
"Srgn","GP12_up",0.565179717005106
"Ucp2","GP12_up",0.557737209741763
"Ctsb","GP12_up",0.534970998037252
"Rabgap1l","GP12_up",0.525836464616399
"Nfatc1","GP12_up",0.522134182656888
"Sh2d1a","GP12_up",0.520105651584678
"Ikzf2","GP12_up",0.519247586933944
"Cd82","GP12_up",0.516294261919146
"Prkca","GP12_up",0.482998772813787
"Hif1a","GP12_up",0.47840603610027
"Ifi27l2a","GP12_up",0.473446864163082
"Smco4","GP12_up",0.471326173151981
"Slc9a9","GP12_up",0.470955492008072
"Tigit","GP12_up",0.455642264313622
"Ptprcap","GP12_up",0.451370449214434
"Slamf6","GP12_up",0.440714732215683
"Fyn","GP12_up",0.434145183983154
"Tox2","GP12_up",0.415700291416734
"Itgb1","GP12_up",0.402481770798588
"Rgs10","GP12_up",0.402024245738022
"Rac2","GP12_up",0.400584224773533
"Maf","GP12_up",0.400490025716042
"Asap1","GP12_up",0.398874467063806
"Cd4","GP12_up",0.386933280723366
"Zfp36l1","GP12_up",0.386100036122044
"Tnfsf8","GP12_up",0.381468134322912
"Cdk2ap2","GP12_up",0.378618099805038
"Ephx1","GP12_up",0.377268083314167
"Filip1l","GP12_up",0.371757389376042
"Eea1","GP12_up",0.364042697112956
"Tnfaip8","GP12_up",0.356738393566036
"Ndfip1","GP12_up",0.350303685728203
"Cxcr5","GP12_up",0.34976637556047
"Dennd2d","GP12_up",0.34459090516462
"Shisa5","GP12_up",0.34308986850201
"Cd3g","GP12_up",0.342000448325189
"Laptm5","GP12_up",0.340935669893379
"Lck","GP12_up",0.327552258457894
"S100a11","GP12_up",0.322440735060064
"Cd3e","GP12_up",0.319923583478564
"Hivep2","GP12_up",0.319251537187231
"Ptpn11","GP12_up",0.318287014516948
"Icos","GP12_up",0.31668636193356
"Camk2d","GP12_up",0.314926846680449
"Ptprc","GP12_up",0.309524931599436
"Smpdl3a","GP12_up",0.308578268926757
"Zap70","GP12_up",0.30790961471454
"Cd28","GP12_up",0.302486044181864
"Cd5","GP12_up",0.299916231591879
"Tcf7","GP12_up",0.299165644111403
"Cd3d","GP12_up",0.296393911499177
"Itgal","GP12_up",0.293994515151947
"AW112010","GP12_up",0.290764593419459
"Id3","GP12_up",0.289357686713022
"H2-K1","GP12_up",0.285125873025683
"Trerf1","GP12_up",0.284376956969869
"Ypel3","GP12_up",0.278255949112673
"Prr13","GP12_up",0.273427988821248
"Itm2c","GP12_up",0.272499606367107
"Malat1","GP12_up",0.263270376316826
"Ctla4","GP12_up",0.258947441166077
"Rap1a","GP12_up",0.257481402610026
"Prkch","GP12_up",0.254067150806598
"Malt1","GP12_up",0.251896355708082
"Phactr2","GP12_up",0.249606447026354
"Nav2","GP12_up",0.249319126748351
"Jarid2","GP12_up",0.248449391054373
"Itga4","GP12_up",0.248320888748789
"Inpp4b","GP12_up",0.246694891384439
"Nt5e","GP12_up",0.243187560532247
"Mir6236","GP12_up",0.242517563759172
"Pkp3","GP12_up",0.241730071046644
"Aff3","GP12_up",0.237891935196175
"Ext1","GP12_up",0.23772157555256
"Hpcal1","GP12_up",0.236518277361646
"Stk39","GP12_up",0.233707734583743
"Spata13","GP12_up",0.233622411545936
"Septin9","GP12_up",0.233133663878646
"Tnfsf11","GP12_up",0.232795183735251
"Nek7","GP12_up",0.232135352994044
"Nrp1","GP12_up",0.228681647775489
"Gpm6b","GP12_up",0.228673962514153
"Gapdh","GP12_up",0.225535614110497
"Gramd1b","GP12_up",0.225455469713377
"Rnf19a","GP12_up",0.225304787368223
"Il16","GP12_up",0.222772619380021
"Celf2","GP12_up",0.222670102017126
"Rilpl2","GP12_up",0.222368854353614
"Gdi2","GP12_up",0.220644221426145
"Cd9","GP12_up",0.212069374003748
"Timp2","GP12_up",0.211054821862898
"Tank","GP12_up",0.210585701171335
"P2rx7","GP12_up",0.209562451017865
"Ankrd12","GP12_up",0.209500623110005
"Crip1","GP12_down",-0.628142436248017
"Ccl5","GP12_down",-0.594524466273607
"Satb1","GP12_down",-0.581785615623547
"Igfbp4","GP12_down",-0.556650964937334
"Selplg","GP12_down",-0.544046339497182
"Klf2","GP12_down",-0.537479802355721
"Lef1","GP12_down",-0.496747303335141
"Tmsb10","GP12_down",-0.488285403183461
"Vim","GP12_down",-0.480401438681658
"Il7r","GP12_down",-0.457481052452616
"Ifngr1","GP12_down",-0.445535443705436
"Cytip","GP12_down",-0.437649277417962
"Sell","GP12_down",-0.405393122748331
"Npc2","GP12_down",-0.383095835450917
"Ccr7","GP12_down",-0.369632805086611
"Bach2","GP12_down",-0.366942035476235
"Grap2","GP12_down",-0.354271800124939
"Emp3","GP12_down",-0.35359606914514
"Cd47","GP12_down",-0.353283157416879
"Gzmb","GP12_down",-0.343268663748492
"Ctsw","GP12_down",-0.340300930096011
"Ly6c2","GP12_down",-0.339030682172955
"Foxp1","GP12_down",-0.336809306943928
"Nkg7","GP12_down",-0.327723551374947
"Fau","GP12_down",-0.322576792463177
"Ripor2","GP12_down",-0.317390596096509
"Npm1","GP12_down",-0.304606475158773
"Rapgef6","GP12_down",-0.300440940283203
"Ms4a4b","GP12_down",-0.299000679764121
"Cd52","GP12_down",-0.298427607991771
"Ptma","GP12_down",-0.295171579288264
"Rasgrp2","GP12_down",-0.276263633648551
"Atp1b3","GP12_down",-0.272779531577959
"Itgb7","GP12_down",-0.272716313717352
"Txnip","GP12_down",-0.271757860391778
"Gramd3","GP12_down",-0.267414755187986
"Arl4c","GP12_down",-0.264825554443693
"Tsc22d3","GP12_down",-0.259948022279122
"Foxn3","GP12_down",-0.250115906510708
"Dock10","GP12_down",-0.249123046031855
"Cd7","GP12_down",-0.243942676134196
"Klf13","GP12_down",-0.238463785837322
"Ptpn18","GP12_down",-0.235564669009027
"Anxa6","GP12_down",-0.232732874672736
"Dnajc15","GP12_down",-0.23231501597591
"Bcl2","GP12_down",-0.230846480219899
"Vps37b","GP12_down",-0.228523210562401
"Tagln2","GP12_down",-0.225208037030616
"Hopx","GP12_down",-0.214546147856601
"Ly6c1","GP12_down",-0.212646186163015
"Arhgef1","GP12_down",-0.212114048524892
"Atp5e","GP12_down",-0.209822785855106
"Scml4","GP12_down",-0.20954279359798
"Sh3bgrl3","GP12_down",-0.205394119586881
"Cyba","GP12_down",-0.204666818966949
"Pag1","GP12_down",-0.204406393764962
"Txk","GP12_down",-0.202242709398757
"S1pr1","GP12_down",-0.201403416850507
"Rap1b","GP12_down",-0.198824002317835
"Pim1","GP12_down",-0.198397730442406
"Actn1","GP12_down",-0.197131311770096
"Stk38","GP12_down",-0.196765814998213
"Dennd4a","GP12_down",-0.195961452439326
"Smad7","GP12_down",-0.195004749226269
"Plac8","GP12_down",-0.194630001363311
"Ifi47","GP12_down",-0.190565980395131
"Epsti1","GP12_down",-0.186623274527219
"Add3","GP12_down",-0.186037292995594
"Arhgef18","GP12_down",-0.183711560746068
"Krtcap2","GP12_down",-0.183439667031128
"Esyt1","GP12_down",-0.181461397722086
"Tut4","GP12_down",-0.180768925420014
"Ppia","GP12_down",-0.180046239875501
"Mir142hg","GP12_down",-0.177707431918857
"Cd8b1","GP12_down",-0.175524025305765
"Rasa3","GP12_down",-0.174810947875163
"Snrpd3","GP12_down",-0.172710186251919
"Snrpg","GP12_down",-0.169095160008504
"Il2rg","GP12_down",-0.16873848494184
"Gzma","GP12_down",-0.168147826563824
"Eno1","GP12_down",-0.166296928737228
"Ugcg","GP12_down",-0.162265051751056
"Atp5mpl","GP12_down",-0.161984317247915
"Ppp2r5a","GP12_down",-0.161555074525486
"Dgka","GP12_down",-0.161252311097011
"Ppp3ca","GP12_down",-0.160123954979377
"Arhgap15","GP12_down",-0.159601249339921
"Dusp5","GP12_down",-0.158848897788901
"Ablim1","GP12_down",-0.157896586968641
"Klrd1","GP12_down",-0.157657264878291
"Iqgap2","GP12_down",-0.156692670355796
"Ostf1","GP12_down",-0.156138404356709
"Tpm3","GP12_down",-0.153555051361844
"Macroh2a1","GP12_down",-0.151521639420308
"Snrpe","GP12_down",-0.151251898355784
"Galnt10","GP12_down",-0.150434802863953
"Rbms1","GP12_down",-0.149616320389808
"Myc","GP12_down",-0.148518403468847
"Il4ra","GP12_down",-0.145974178433108
"Hspa8","GP12_down",-0.145961523823925
"Tmem176b","GP13_up",1
"Tmem176a","GP13_up",0.840696924268024
"Il7r","GP13_up",0.779213456735511
"CT010467.1","GP13_up",0.774494607319403
"Cd163l1","GP13_up",0.704777222478828
"Ckb","GP13_up",0.466106873693791
"Cxcr6","GP13_up",0.46135953489063
"Ifngr1","GP13_up",0.439799072652548
"Selenop","GP13_up",0.430480736517681
"Cdk8","GP13_up",0.424195379236366
"Ramp1","GP13_up",0.418643403255239
"Mir6236","GP13_up",0.416318000857933
"Blk","GP13_up",0.414693979808873
"Serpinb1a","GP13_up",0.405321738493644
"S100a10","GP13_up",0.394564551601919
"Il18r1","GP13_up",0.384301266935957
"Lars2","GP13_up",0.380678531636866
"Cmss1","GP13_up",0.351758988059912
"S100a6","GP13_up",0.346717542852187
"Emb","GP13_up",0.339492425888368
"Gpx1","GP13_up",0.338381429022743
"Ly6e","GP13_up",0.334367877370068
"Actn2","GP13_up",0.333861565635511
"St6galnac3","GP13_up",0.330509776920075
"Il31ra","GP13_up",0.32710070111472
"Zfp36l1","GP13_up",0.323714429545223
"Il23r","GP13_up",0.322091950035529
"Camk1d","GP13_up",0.309670451041849
"Il17a","GP13_up",0.301179500776611
"Capg","GP13_up",0.300049287974019
"Il1r1","GP13_up",0.290175273757177
"S100a11","GP13_up",0.285754743621278
"Cd82","GP13_up",0.283087080332864
"Aqp3","GP13_up",0.279210517937684
"Tagln2","GP13_up",0.279166633990807
"Cd3g","GP13_up",0.273288468109172
"Rorc","GP13_up",0.2725799114263
"Ikzf2","GP13_up",0.269394457241389
"Ltb","GP13_up",0.266769092245304
"Itm2b","GP13_up",0.262108780916481
"Lmo4","GP13_up",0.259216250705584
"Hexb","GP13_up",0.258604264662919
"Clint1","GP13_up",0.254551388838658
"Psap","GP13_up",0.253259889640922
"Abi3bp","GP13_up",0.242056162754486
"Gphn","GP13_up",0.228031938747039
"Selplg","GP13_up",0.223632466693466
"Cd7","GP13_up",0.221356739013887
"Cd3e","GP13_up",0.218641759016613
"Ltb4r1","GP13_up",0.214581022548676
"Lsp1","GP13_up",0.212597308457051
"Clnk","GP13_up",0.209967068689411
"Ikzf3","GP13_up",0.208621762927664
"Mgat5","GP13_up",0.202290142286246
"S100a4","GP13_up",0.202195598804781
"Eef1a1","GP13_up",0.19939489064814
"Ndufa4","GP13_up",0.196297917365943
"Rora","GP13_up",0.19546889742496
"Jaml","GP13_up",0.19530850085933
"Smox","GP13_up",0.195114377787072
"Sptssa","GP13_up",0.190293706762826
"Rexo2","GP13_up",0.190064957564452
"Dap","GP13_up",0.188719875844743
"Sec11c","GP13_up",0.185317042647909
"Gpr183","GP13_up",0.184873782441963
"Zbtb16","GP13_up",0.183984230195888
"Igf1r","GP13_up",0.183214455876019
"Tmsb4x","GP13_up",0.182516951009713
"St3gal6","GP13_up",0.179958710819405
"Hsp90b1","GP13_up",0.179326587561493
"Dock2","GP13_up",0.179063484113815
"Actb","GP13_up",0.178250376930134
"Adam12","GP13_up",0.172689492301816
"Tspo","GP13_up",0.171410184449709
"Lgals1","GP13_up",0.162572177824614
"Stk24","GP13_up",0.161799904537571
"Laptm5","GP13_up",0.161325028309751
"Tnfrsf25","GP13_up",0.160738189545333
"Itgb7","GP13_up",0.160131597341371
"Tmem64","GP13_up",0.158277454822933
"Ccr6","GP13_up",0.157643385325512
"Tmsb10","GP13_up",0.154663857064261
"Kcnk1","GP13_up",0.154244565600901
"Pdcd1","GP13_up",0.153257673897002
"Rln3","GP13_up",0.151617470815606
"Plcb4","GP13_up",0.151117563381989
"Pde5a","GP13_up",0.1508658233357
"Ptprcap","GP13_up",0.150090169383145
"Mmp25","GP13_up",0.147271084735045
"Pfn1","GP13_up",0.144571164693827
"Prdx6","GP13_up",0.144177159411074
"Rn7sk","GP13_up",0.143875087218465
"Myo1e","GP13_up",0.143841072587296
"Cst3","GP13_up",0.143154388368749
"Prr13","GP13_up",0.140784238074386
"Scpep1","GP13_up",0.140601685077545
"Prelid2","GP13_up",0.136275971702701
"Ly6g5b","GP13_up",0.136149142536541
"Il17re","GP13_up",0.135941287118096
"Fos","GP13_up",0.133022545109951
"Ms4a4b","GP13_down",-0.445646652861855
"Inpp4b","GP13_down",-0.422813700907809
"Ctla4","GP13_down",-0.417939608310297
"Ifi27l2a","GP13_down",-0.417212778547919
"Cd2","GP13_down",-0.412459561568139
"Lck","GP13_down",-0.404796680211652
"Ly6a","GP13_down",-0.372848900041193
"Gzmb","GP13_down",-0.325715335866171
"Cd28","GP13_down",-0.300964604927186
"Nkg7","GP13_down",-0.296309543453823
"Fyb","GP13_down",-0.28319790607868
"Il10","GP13_down",-0.272652996506564
"Cd4","GP13_down",-0.245505641902677
"AW112010","GP13_down",-0.242709286200791
"Igfbp4","GP13_down",-0.232064564039514
"Tigit","GP13_down",-0.22176219152949
"Odc1","GP13_down",-0.216863749886629
"Cytip","GP13_down",-0.216742144921658
"Peli1","GP13_down",-0.215924085775193
"Actg1","GP13_down",-0.206035001360284
"Cd5","GP13_down",-0.203647459729691
"Jund","GP13_down",-0.200661071102033
"Cd27","GP13_down",-0.198665372760543
"Ms4a6b","GP13_down",-0.196419116421113
"Btg1","GP13_down",-0.195173577488725
"Ccr7","GP13_down",-0.193151447668794
"Ctsb","GP13_down",-0.19072790224683
"Hif1a","GP13_down",-0.189262045179795
"Hopx","GP13_down",-0.185946572566518
"Tnfrsf4","GP13_down",-0.185054440397494
"Glrx","GP13_down",-0.1844444965127
"Cd6","GP13_down",-0.183390228761709
"Prkch","GP13_down",-0.180660405872057
"Malt1","GP13_down",-0.179597252080042
"Dgka","GP13_down",-0.174919566775788
"Il22","GP13_down",-0.174658464638672
"Npc2","GP13_down",-0.171035141893639
"Ccl5","GP13_down",-0.170975168653603
"Ifng","GP13_down",-0.168335177326946
"Saraf","GP13_down",-0.164893343597287
"Ptprc","GP13_down",-0.162730937582559
"Cdkn1a","GP13_down",-0.16105578341112
"Got1","GP13_down",-0.15915270762855
"Il21r","GP13_down",-0.158284029175697
"Ctla2a","GP13_down",-0.155407036462137
"Lmna","GP13_down",-0.155219533766594
"Gimap6","GP13_down",-0.154037725553572
"Ctsd","GP13_down",-0.151711992807661
"Arl4c","GP13_down",-0.150934583586692
"Ddit4","GP13_down",-0.149401584213276
"H3f3b","GP13_down",-0.148322956540499
"Leprotl1","GP13_down",-0.147902904589896
