level2_cluster,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128,F129,F130,F131,F132,F133,F134,F135,F136,F137,F138,F139,F140,F141,F142,F143,F144,F145,F146,F147,F148,F149,F150,F151,F152,F153,F154,F155,F156,F157,F158,F159,F160,F161,F162,F163,F164,F165,F166,F167,F168,F169,F170,F171,F172,F173,F174,F175,F176,F177,F178,F179,F180,F181,F182,F183,F184,F185,F186,F187,F188,F189,F190,F191,F192,F193,F194,F195,F196,F197,F198,F199,F200
CD4.A,0.000803959210025929,0.000242306760358614,0.0283360761979898,0.0180279022470906,2.42306760358614e-05,2.42306760358614e-05,0.000998926862145736,0,0.00694968890976818,2.42306760358614e-05,0.0074785054869163,0.000315819152633057,0,2.42212361048118e-05,0.00181730087823508,0.00174419424042657,3.67791036259891e-08,0,8.17444564529559e-05,0,2.42306760358614e-05,2.41878493692386e-05,0.023067600045715,1.8537613384757e-44,0.000339232881028724,2.48512284307119e-05,2.42306760358614e-05,4.84613520743746e-05,0.000460261969213467,2.41987882008239e-05,2.4230644262123e-05,7.26924531088387e-05,0,0,0.00040714283358023,0,0.00189238293509276,0,3.06118997351192e-43,0.0152617530273715,0.0249724012689163,0.000145384056215168,0.0199034875659141,0.000145384056726545,2.11584596367301e-07,2.42306760358614e-05,0,0.000242306760361503,0.000266979515735631,2.01962629095673e-41,2.423067314734e-05,2.44471745653954e-48,0,0.0376619931100674,0.000248031018296113,0,0.000365307778355537,0.00225926501081566,0,0.000355121203524335,0.0286630676078825,0.0178174084408808,0.00232883653174693,2.41671566416955e-05,2.42306760358615e-05,0.00385738972187835,0.00165715962556391,0.00396535290754715,0.000121153359964801,0.00169475781885863,1.80185668106623e-22,1.43562149465429e-33,2.42306760358614e-05,0.0217736150437075,0.00133117784459332,0.000944998355139796,0.0249761983293557,2.42306760358614e-05,0.000218076106451903,0.00669221237075271,6.79088182372095e-50,3.99625950836095e-26,0,0,0,8.77743533565661e-30,4.94817604085427e-46,0,0.000242306760358614,0,0.000486301375796719,0,0.00239799039623967,6.17488667956946e-12,0,0.00361779026221214,4.84613520717228e-05,7.77555968816048e-48,2.58474575440697e-38,0,7.26923010700235e-05,2.42306760358617e-05,0,0.00768848267053946,3.15109175654177e-30,0,4.84613520717228e-05,0.00199913599076831,0,0.000337337095402884,0.000603562166817849,2.42306760358614e-05,0.000306471941572542,4.84613520717228e-05,0.00146953498695635,2.42306760358614e-05,0,1.55627248938305e-36,2.42306760358614e-05,0.000169614641115562,0,0.000121137754733252,2.42306760358673e-05,7.30616480829929e-09,1.58913425556894e-44,2.42306760358614e-05,9.51202212489505e-45,1.36309975406639e-45,0.00666666534513235,0,0.000295877943711794,0,0.000727122402828039,2.42306760358614e-05,0.00611511901095751,0.00606040160990398,7.26920281075842e-05,3.68883630063753e-33,5.18213969549372e-40,0.000193878875663632,3.47579511718029e-32,3.43592475385259e-44,4.84613520750493e-05,0,0.000218076085038382,0.000336671496733488,0.00297429524262482,0.00268785189031309,0,0.00910046416627502,0,0.000107897097883127,0,0,0,0.000436149585476805,2.44770464553232e-28,2.56597781919254e-42,1.37371900909999e-41,0,0,2.42306760358614e-05,0,9.69227041434456e-05,0.000145371154633104,0.000290768112430343,0.00351537026051456,4.62990290330437e-05,4.50541674109027e-33,7.26920281075842e-05,3.27169678418045e-43,0.00500303325881744,0.000575515729683773,0.000193858790460139,0,2.42306760436721e-05,0.000678294393899112,0.000289710910608563,2.42306760358614e-05,4.84612711931159e-05,0.000145376115669082,2.42306760358614e-05,0.000921212804784037,0,0.00517104325751499,0,0.000437652058619581,5.35985622360945e-05,7.26920281075842e-05,4.84609910065134e-05,0.000121153380185866,7.26920281075842e-05,3.02658973462303e-14,0,2.87482596245384e-08,0.000169614743365573,0.00605267262761637,1.15292566991586e-07,0.0200240749262891,0
CD4.B,5.6009885391112e-05,0.000391805664390462,0.0293956694954849,0.000673653389696221,0.000167916679948145,0,0.00294021023921797,4.86676223067624e-30,0.00708387827320451,0,0.124624617101012,8.38145478554033e-05,0,0.000224142032806097,0.000867706616591823,0.00232287616450653,1.50230181711824e-24,0,0.000699809048922482,0,2.7986118885033e-05,4.55072970447363e-46,0.0178123173759126,8.85167923584646e-31,2.79860821867745e-05,0.000202862324796436,2.7986118885033e-05,0.000421959005860996,0.0009397366580293,2.17517795357059e-17,7.43100002815927e-43,6.30379970885332e-05,0,0,0.0058818567906247,2.7986118885033e-05,0.00179041291001422,0,0.000208067045584913,0.0194386922778859,0.114191746866373,1.72874368478569e-08,0.0153933810084363,0.000699652974854128,0.000114262835236889,2.7986118885033e-05,0,0.00179655906732707,0.00247025855725715,1.66398760399573e-30,2.7986118885033e-05,1.98316925890706e-41,0,0.0267264602543373,0.000251083371258703,0,0.00242691036646371,0.00552238846945638,0,0.000754737358194307,0.0304972195954705,0.0173068689030352,0.0294092617143213,5.69718418194561e-05,0.000739429917683875,0.00275958470737752,0.00164545000731385,0.00373142361029056,0.000594282040245511,0.00115887355699426,2.7986118885033e-05,0.00123138985766743,0.000139930594425165,0.0220999831534502,0.00766468245530788,0.00383410514653303,0.0181501397037806,0.000335833426620396,0.000532537543674427,0.0107000611621511,2.7986118885033e-05,3.10047866736878e-15,2.7986118885033e-05,6.42813735671353e-29,2.7986118885033e-05,0.000391805799813473,0,0,0.00148179040965383,0,8.39460853656746e-05,0,0.00557146921031091,0.000255926641146947,0,0.0031102765040627,0,2.7986118885033e-05,2.7986118885033e-05,2.7986118885033e-05,0.000556113374790598,0.000116108778470551,0,0.00120611451155011,2.93750104681116e-05,0,0.000139699594216381,0.0020944592219468,0,0.000464195672280442,0.000950664188061228,0.000167916713310198,5.5972237770066e-05,0.000596001060560674,0.00265619690529422,0.000195902832195234,0,2.7986118885033e-05,0,0.000286461114038123,0,0.0022031866986744,0.000167914648199143,8.39639128819349e-05,2.7986118885033e-05,0,2.7986118885033e-05,4.754074308201e-31,0.00210780403367112,0.000335833249801513,0.0026651075517934,0,0.00744404781258493,0.00013993059442518,0.0247346922360932,0.00383344895839157,0.000391725375220391,4.26052593056121e-33,5.48169181980239e-05,0.000923612005564432,2.87110851301936e-09,7.45384481312048e-35,0,0,0.00218232710944845,0.00236225386352181,0.00444072639507816,0.0125013695570401,0,0.0790471282087852,0,2.79263691153249e-05,2.7986118885033e-05,0,0,0.00218968137873262,6.70784827269372e-17,0.000139708539933303,1.43668512354742e-21,0,6.38759976590079e-05,0,0,6.21512602557278e-36,0.000195902832195231,0.00141124006789889,0.00236263398023431,0.00126730502979266,5.5972237770066e-05,0.000443505479705074,0.000139930594425165,0.00768595935832292,0.00215648860444137,0.000921953615890857,1.22581201945761e-36,2.7986403828317e-05,0.00693372515439999,0.000363819545505429,0.000167916713310198,5.59852931709896e-05,0.000139912251968965,2.40740604076353e-15,0.000924111052882192,1.15563318251268e-19,0.00322741556463012,0,0.000533252770087305,8.39583566550991e-05,0.00255574724922877,4.97556111052737e-05,0.00072763862394211,0.000111944475540132,0.000195921067561548,0,2.21345007402502e-08,0.0014272218605782,0.0123851508120941,5.5972237770066e-05,0.0304449339393183,0.000391805664390462
CD4.C,0.00135391969369287,0.00406172096524007,0.0330412449108715,0.00224165875931798,0.000245203212162079,2.04336010135066e-05,0.00157323775443644,1.54855914862891e-05,0.00943387401069462,4.00190595616971e-05,0.0199330699546826,0.000940676762832342,4.08674246534716e-05,0.000126739160348729,0.00164391851737679,0.00398371677075123,3.62618535701373e-12,0.000122601762984366,0.00012173530987836,0.000100940641919097,0.000447796180135772,8.08496138484358e-05,0.00633372819637457,1.79203793803432e-44,0.000434058186769066,0.000103460810864742,8.17344055012073e-05,0.00063952209140431,0.00221761692574364,4.08673455008571e-05,4.08672020270132e-05,0.000387734361934994,4.08672020270132e-05,0.000306504015202599,0.00124968767389318,6.13008030405198e-05,0.00417756080407475,0,6.57414730014301e-05,0.0166137648195253,0.0234076295020453,4.0867202709766e-05,0.0347067458216937,0.000245203212162079,4.08654116588528e-05,6.13008030405198e-05,2.03435795968597e-05,0.00161860894500396,0.0158594437788013,3.64480838854069e-30,0.000102168005119427,8.11167973504365e-36,0,0.0343457888438003,0.000781048155601035,0,0.000899046212475835,0.00185243612889324,2.04336010135066e-05,0.00190291179156782,0.0513156722038023,0.0293478992809608,0.00594641539387327,4.08961831196773e-05,0.000253306327358331,0.00510167856748663,0.00493339389142934,0.00319310989220641,0.00087985829857212,0.00117744687475501,6.06270708215166e-17,0.000429101823967124,0.000265636813175586,0.0246111804116634,0.003072990222887,0.00294484916257783,0.0440075724205053,0.00041427025124825,0.00111457780109047,0.00994429866066991,0.000216340286209127,2.3521559889809e-35,0,4.0866378701243e-05,0,4.08624264939585e-05,0,0.000226018341488549,0.00574021634190338,0.000224769611148573,2.04340356282031e-05,0,0.00328398420687086,0.000576260599375728,0,0.00898265961744374,2.04336010135066e-05,8.17344040540264e-05,0.00014039419116279,0,0.000466511618797309,1.2161915410872e-06,0.0004904202838059,0.00663856525299928,0.000144242338397583,0,6.13040082016095e-05,0.00166140900543206,2.04336010135066e-05,0.000858552173896994,0.00175761887036511,0.000389935425344245,0.000470095014581019,0.000327031177479051,0.00228035309433094,1.75296882136569e-25,6.13008030405198e-05,0.000143035207094546,0,0.000455125064396076,0.000572140828378185,0.00114921747332793,0.000163468808108074,0.000122619861653011,6.13024215222e-05,4.08672020420687e-05,0.000102163760555241,6.94232295839637e-31,0.00661013336999768,4.08672020270132e-05,0.000984237772703889,0,0.00807080161566456,0.000245203441136328,0.0066575536321614,0.0134191615392334,2.17953936058297e-20,0,6.13008030405204e-05,0.000306614669799653,0,2.04336010135066e-05,6.13008030405198e-05,0,0.00838133213374731,0.00288435801088352,0.00850826658971504,0.0242155785240562,1.20943634025087e-43,0.0202393761715509,6.13008030405198e-05,0.000334868364338322,2.04335912700064e-05,0,2.04336010135066e-05,0.000549917423942782,6.13021017346525e-05,8.179605274606e-05,4.08672020270132e-05,0,0.000163468808108692,0,0.000572140828378185,0.000163468808108053,0.000183902409121559,0.000326937616647402,0.00444893455098218,0.000597515535044437,2.58255942825766e-16,0.00088895448725405,8.17344040543382e-05,0.00364684152861477,0.00228044738620733,0.00031039850320962,0,0.000346312038891351,0.0021000185024292,0.000387793219316461,0.000244775956770776,2.0433601013626e-05,7.70439548978142e-05,0.000245552681485893,0.00171624606427145,1.27057878040348e-25,0.0068461812212866,0.000102167895453155,0.00108264156093842,0.000102168005067533,0.00110827979244477,2.04336010135068e-05,0.000224777952959093,3.89781614311521e-05,6.1300807545245e-05,2.04336010135066e-05,1.34187677780172e-05,0.000408672231097788,0.00630392053226361,1.99920660366136e-23,0.0172006821563497,2.04336010135066e-05
CD4.D,0.000231026914658442,0.00207921472559133,0.0361301484490599,0.0019690997824274,0,0,0.00135938264390058,0,0.000231096533572198,0,0.0198032438056984,0.000114571143480045,0.000115513457317778,0.000146531492101909,0.00173240256295588,0.295857946072636,0.000115513457317778,0,7.0362281497621e-32,0,0.000115513457317778,0.000115513457317778,0.0115511234476726,2.05755169553884e-13,0.00115526466425415,0.000343184059674489,0.000115513457317778,0.000808542943906439,0.00161674022450992,0,6.28977778831957e-29,0,0,0,0.00242655921786608,0,0.000808823974412767,0,0.000113356102417616,0.0252340167060609,0.0137693409799351,0.000115513457318424,0.0179764498845095,1.83506168807237e-23,7.49852341730044e-40,0,8.23094597004765e-07,0.00415848446413269,0.00274475349670693,0,6.3803826494105e-34,0,0,0.0504085547898859,0.000461120718316949,0,0.00134468126004055,0.00109145282606365,0,0.000115513457318575,0.0119233174019941,0.0108648143371335,0.0115566224843774,5.83585341800816e-13,0.00129354979331625,0.0289126604238501,0.00932208996808225,0.0103586243238983,0.00489943747529398,0.00251403065387836,0.000115513457317778,0.00127064803049555,0,0.0100021546848407,0.00797001548103802,0.00103962111586,0.004146592480904,0.000115513457317778,0.00138615532507105,0.00473212061230885,0.000693080592433616,2.72159778827423e-26,0,6.95728419719822e-45,0,0.000231026914635555,0,0,0.00598776504534155,0,0.000115513524713461,0,0.00217587390654883,0.000228393189802883,0,0.00479393684869556,0,3.9258793143066e-30,2.0500309829556e-13,0,0.00115513506916375,0.00046205382927111,0,0.0025063089526917,0.000115513457317778,0,4.75870032476754e-10,0.000114784217932284,0,0.000465554779162584,0.00277238656477186,0.000693080743906665,0.000510221090200494,7.06666918540581e-22,0.00364207339758598,0.000808594201224443,0,0.000346540371953333,0,0.000231026914635555,0,0.000693080743906665,5.66480528055748e-18,0.000346540371953348,0.000115513580471287,3.35877822972623e-44,0.000231026914635555,1.29964483886611e-45,0.00139658705504092,0.000231028766912654,0.000353664136967759,0,5.08237747176217e-07,0.000115513457317778,0.00909231760139658,0.00731896018325798,0.000115513457317778,0,0.000115513457317778,0.000924107896350741,0,0,0.000577567293120574,0,0.00126753262585515,0.00272908063190342,0.00819782877324741,0.00589241967047966,0,0.0167815764932612,0,0.000153180047637152,0,0,0,0.0012664783217315,0.000346540371953333,1.68674407078703e-24,1.63719963910803e-41,0,5.98914672288532e-48,0,0,0,0.00237119887047832,0.000808594201224443,0.00308592925644419,0.0020805306065546,0.000115513457317778,0.000577105344150035,0.000231026914636238,0.00551595966762771,0.00425664782595646,0.00301588377986864,0,2.09971964198535e-13,0.00358074666084203,0.00219223561126649,0.00392991594464976,0.0001155134435475,0.000577567286588888,0.000115513457317778,0.000346377389882457,0,0.00508660566883569,0,0.0033519721091398,0.000115513457317781,0.000231026914635555,0.000115513457317778,0.000808594201224443,0,0.000577567286629663,0,2.64355264268129e-24,0.000924107658542777,0.00592197118267034,2.95445129417542e-34,0.0204466697274631,0
CD4.E,0.00173127310388193,8.37806067024248e-10,0.0177046769241762,0.00631577775943629,0.00346553715825953,0,0.00173276858838445,0,0.00497207991621447,0,0.00766216961100245,0.0327299402510362,0,0.00155194297559668,0.010777058714374,0.00519932529426636,0.00288794763190615,0,0.00173276857913002,0.000192529842125529,0.00731613400077012,0.000184193155973932,0.00432612964590485,1.07776417121386e-44,0.00286111540925281,0.000192529842125529,0,0.00231036823088462,0.0107344034664256,0,1.87009478054198e-36,0.00633151906902359,0,0,0.000770045579925702,0.00115517905275318,0.000385059684319829,0,0,0.00962896042747506,0.00442066128765303,1.40615471622275e-45,0.036218832556868,0.00558337115059966,0.000192529842125529,0.000192529842125529,2.25335601126801e-29,0.00154023874502621,0.0135494367805702,5.72370788116059e-29,0.000384949644024114,0,0,0.0214047621804238,0.000385084333823166,0,0.00423529644547981,0.00365803765429365,0,0.0320469573301152,0.01745273563462,0.00895083821194365,0.00758776077080985,0.000192529846714097,0.0073161340042045,0.00251340021017671,0.00158517122360127,0.0219048385841089,0.00231035829215213,0.00244036664730936,2.43887661149976e-41,0.000385059684251059,0.000385059684251059,0.0179696909323537,0.00675033323674144,0.0255732799954114,0.0111107280423946,0.00288794763188294,0.00219795094644468,0.00404514566783541,0.00269541778975742,0,0,2.43285113244177e-27,0,1.1313455695739e-10,6.03261987023501e-16,0,0.0136689883620191,0,2.91534291021324e-44,0,0.00153695492909277,0.000871895389645018,0,0.0131355243555629,0.000577589532257669,0,0.00125844134566506,7.6708705474015e-30,0.00308047830068243,0.000577589526376588,0.000192529842125529,0.0027728467000005,0.000385059692449631,0,6.73818590823843e-18,0.00352350747567589,0,0.0303943888025274,0.004152813354763,0.00635261874872979,0.000963525259189353,2.73781730301972e-28,0.00115517907006997,0.000188442758289171,0.000385059684251059,0.00173276857912977,0,0.00712674548138383,3.86069327967688e-44,0.018880941310161,0.00442818636888723,0.0136696570149878,0.000577589526376588,0,0.000385059684251059,0.00199565182959616,0.00524075754962073,0.00096221963063195,0.000192529842125529,0,0.0602704420801231,0.0111667341266634,0.00205278531118217,0.00252800670932817,3.88311297593899e-45,0,0.000192529842125529,0.00308051656367567,0,7.41117997978489e-46,0.000192529842125529,0,0.005775864559645,0.0048124588105052,0.00865995438260628,0.0130877900936074,0,0.00365806705365393,0,0.000385059684251059,0,0,0.000577589526376588,0.00172581879703207,0,0,0,0,0.00019252984212553,0,0,0.000192529842125529,0.00801278687297969,2.29862589835338e-46,0.000483358542082276,0.00519832733634046,0.000385059694440342,0.00112554885395014,0,0.00196669826857438,0.00818405298768618,0.00442819912203832,0,0.000204316138550337,0.00442901618986599,0.00096264902701689,0.000192529842125529,3.94600918335e-07,0.000770119368507706,0.00520123844083279,0.00019252984212554,0,0.00327645548968947,0.000385059684251059,0.00385035298882981,0.000192529842125529,0.00154034835650153,3.77708480950086e-48,0.000577589526376588,0,0.0005775895263975,2.33105486936066e-44,0.0001263582569536,0.000577589539808429,0.00322142859365822,2.38493815549342e-29,0.0358084306418909,0
CD4.F,0.000442300690627007,0.00399890534793844,0.0139143959122999,0.00606203627742779,0.000827472072817542,0.000137913816165196,0.000963269915214383,1.57588851118867e-26,0.00723790953015846,0.000137912012136261,0.0136499097048036,0.0293990534293497,0,0.00013791201272971,0.240219670262859,0.00512503928805281,0.000965384085523386,0.000689560060681285,0.000413736036408771,0.000137912012136257,0.00725512129079061,0.000137876246061353,0.0126879427330878,0.000413736036408771,0.00619559979101743,0.000761607220871805,7.05587523868385e-27,0.00941209237567926,0.000692574139490219,0.0020702710104228,1.07012411466825e-12,0.000412719358656689,0,0.000551648048545028,0.00206956187434728,0.00593287991343265,0.000824220337095472,0,0.000137912012136257,0.00645832002780986,0.00225560262052716,0.000275824024272514,0.0163171339373465,0.00427527234891154,0.00460353321140798,0.0019307681699076,0.000275824024288991,0.00455122874023667,0.000827472072817542,0.000137912012136257,0.000827472072817553,2.73646557633413e-35,5.73434244931028e-16,0.012060824031953,0.000143499752868046,0,0.0404515393865903,0.000994465547485057,0,0.00151955068564996,0.00482415302614517,0.00496928393128036,0.00814347149233803,0.00772307267969301,0.00386126802862277,0.00218601057714282,0.000803055657255901,0.0253588968423452,0.023792324244642,0.00742686151032053,0.000137912012136257,0.00781262350458433,0.0379503528587286,0.0101483314510635,0.00824326196246771,0.00987792566608676,0.014547639428197,0.00186842333085125,0.0186150620158376,0.00367939830033052,0.0151147840707123,4.51568671698536e-42,0.0106442768221317,0.000137914344026737,0.000827491998106239,0.000965384167038877,4.37075748682519e-12,0.000137912012136257,0.00234450417343558,0.000413728294273709,6.88305772957764e-38,1.08030042967532e-46,0.000485245798171459,0.00386154407493731,6.24205705013813e-43,0.00675336356755289,0.00165465058726382,0.00388021073791549,0.00017681320837129,0,0.000690279674576829,0.00206868018204386,0.00165494414563508,5.47344046174586e-12,0.000137912012325775,0,0.000965384084953799,0.000913975767282396,0,0.0169926766899653,0.00277476072383491,0.0151115715428424,0.0153211023793826,0.00279852875198546,0.00303407263910894,0.00924010497473813,0.000275824024272514,0.00165494526593785,0.000275824024272514,0.000873048358943763,0.000275824024272514,0.0131026224070686,0.0115846034954736,0.00399946204213888,0.000137912012136257,0.000135750248421966,0.00013791201218693,0.0045510964004965,0.0101581257334656,0.0475717269042892,0.000276813286259912,0,0.0070135391813442,0.00455109640049652,0.012426677469873,0.00013791194642983,0.00803676189257499,0,0.000551296281676476,0.00179288508061288,0.000275824024272514,0.000275824024272514,0.000827467321543969,0,0.00124123624657918,0.00511291114060606,0.00120968902770101,0.00381121596713781,0,0.0237876746924167,0.000137912012136257,0.00427091214566052,8.40807319460138e-05,0,0.00669077149485066,0.00164498751483768,0.00940604295920397,0.000137912012136257,0.00344780290965399,0.000551648048545028,0.00373698981101174,5.98726075344741e-45,0.00124120810922631,0.00961656834161701,0.00427528958443189,0.00191423649163826,0.000137545283572199,0.0169631779124209,0.00399944843388106,0.000868837447632333,0.000551648048545028,0.00206844759980426,0.370039044270863,0.0685635544842176,0,0.00013791201215501,0.00862059388506906,0.000644329391238024,0.000413736036425209,0.000965383345140433,0.00318186438049971,0.00109213630683461,0.00234450256532767,0.00480900980032214,0.0106918978039464,0.0175793949917373,0.0120267559654238,0.0168252654889066,0,0.000137912012136257,0.0039994483520476,0.000552269258362875,0.0180664736202308,0.0112844061850034,0.000827472072817995,0.00138358107250136,0.00183640289175891,0.000965384084953801,0.0130167050996134,0
CD4.G,0.000550797958919599,0.00347502119421193,0.0165129099762674,0.0169592344673941,0.00236704270978462,0.0122605438304794,0.00178601576302976,5.03626248576711e-05,0.00554344047809831,0.00201356418208032,0.032091500025773,0.100087006140238,0.00357574536992185,0.000259068307456148,0.000503463128778264,0.0284112225743245,0.000384622291677691,5.03626107977438e-05,0.00232506301123892,0.000705891810575205,0.00125906526994359,0.00139813658093684,0.0117345252672706,0.000251813053988719,0.00866154100055703,0.013628956605882,0.00110813689089186,0.0848201731907923,0.00199620574063066,0.00395238984305635,5.03626111885369e-05,0.00591371056854166,0.000100725221595488,0.00040290088638195,0.00627097510282858,0.00211522884085889,0.00227046553358857,0,0.0011079992408486,0.0275732104163629,0.0468987839865965,0.00231605631821852,0.0268630458127786,0.00669714159564762,0.00510869390116332,0.000553988718775181,0.00295093993366908,0.00472132848631829,0.00955386711995882,0.000251812987948118,0.00387798097764061,1.98702278010661e-25,0,0.00693954423923463,0.000893815779221229,5.03626107977438e-05,0.00629008777203106,0.00648455214983213,5.03626107977438e-05,0.0135183587250585,0.0141298097292435,0.00806167565629052,0.0264353055507377,0.000604351329698676,0.00221597467513606,0.0265710325162786,0.00162321476048516,0.0208106772316992,0.0354870126234706,0.0020950960945657,0.000956889605157131,0.0160141856677907,0.054536640569094,0.0574224506512127,0.00766727400501154,0.0216974788952155,0.00412850415055751,0.0134441040966154,0.0628125838582576,0.145875136205833,0.0187832246405635,0.00100744033499888,0.00196443775754686,0.00212376352942698,0.000250114438685011,0.00488550909380566,5.03626107977438e-05,0.0005035881526426,0.00677208451259746,0.00080580165869377,0.00135651791004954,5.03626107977442e-05,0.000628016758313989,0.00432449807788484,4.39249918135869e-37,0.00847654588708732,0.00135979049153908,0.0011733692911558,0.000287842565665068,5.09371301669576e-05,0.00216565740873343,0.00201450443191012,0.00100186942963231,0.00113349134438087,0.00051017284006291,0,8.90474944207082e-12,0.00117385489884306,0,0.128701809514825,0.259817493159703,0.0326938629192658,0.014121970620205,0.00698983956481491,0.00808541004629227,0.0038779667517264,0.000503626107977445,0.00100726908996639,3.49369057447106e-38,0.00826963145388046,0.00126416422887328,0.00859253058189829,0.00392828687153532,0.00276996679141518,0.00184736305581055,0.000589858749859085,0.000904898027875172,0.00067900263199299,0.00192597693928438,0.00115728043705477,0.00199487663928165,0,0.0231938562362681,0.00201450518130839,0.0171588038644321,0.00176372908603792,0.0014777788494685,0,0.000605617204050337,0.00271955746910747,0.00151087832393232,0.000251813053988724,0.00236712194321763,0,0.00513725042813433,0.00567370833893004,0.00653519690854087,0.00831631141115228,5.03626107977438e-05,0.00352083929620458,0.00120557193838716,0.0370156666675709,0.00242334918131717,5.03626107977438e-05,0.00448329888154578,0.00714731422803772,0.00838092951611552,0.000352538397257522,0.00911434351537915,0.000151087832393231,0.00758992799997764,0.00584043667777229,0.00105761482675364,0.00486894019931553,0.00181333383683262,0.00481403358427817,0.00298746921297646,0.00170718692823443,0.0028996576052401,0.00305492652559202,0.00141015310486546,0.000605277520705426,0.00370041597791303,0.00190519953091484,2.09184980693133e-33,0.000643896376145473,0.00991024676899609,0.0042540539862236,0.00448295026792546,0.00401414562199135,0.00731845825846093,0.0124964146125018,0.00627749120578529,5.03626107977438e-05,0.049061913382116,0.00685117933467073,0.0829154354545516,0.000303297056809014,0.000791682226104567,0.00808036338459639,0.00448227129945524,0.000553988718775199,0.00503626304629769,5.03644553830838e-05,0.000992067075718578,0.00417741620727993,0.0215608540406021,0.00206486704270762,0.0202820325474207,5.03626107977438e-05
