,CD8.A,CD8.B,CD8.C,CD8.D,CD8.E,CD8.F,CD8.G,CD8.H,CD8.I,CD8.J,CD8.K,CD8.P,CD8.Q,CD8.R,CD8.S,CD8.T,CD8.wM,CD8.wU,CD8.wV,CD8.wX,CD8.wY,CD4.A,CD4.B,CD4.C,CD4.D,CD4.E,CD4.F,CD4.G,CD4.H,CD4.I,CD4.P,CD4.Q,CD4.R,CD4.S,CD4.T,CD4.U,CD4.wM,CD4.wN,CD4.wZ,CD4.X,CD4.Y,Treg.A,Treg.B,Treg.C,Treg.D,Treg.E,Treg.F,Treg.P,Treg.wM,gdT.A,gdT.B,gdT.C,gdT.D,gdT.E,gdT.F,gdT.G,gdT.H,gdT.I,gdT.J,gdT.K,gdT.P,gdT.Q,gdT.R,gdT.S,gdT.T,gdT.U,gdT.V,gdT.wM,gdT.X,gdT.Z,CD8aa.A,CD8aa.B,CD8aa.C,CD8aa.D,CD8aa.E,CD8aa.P,CD8aa.wM,Tz.A,Tz.B,Tz.C,Tz.D,Tz.P,Tz.wM,DN.A,DN.B,DN.C,DN.D,DN.E,DN.F,DN.G,DN.H,DN.I,DN.J,DN.P,DN.wM,DP.wA,DP.wB,DP.wC,DP.wD,DP.wE,DP.wF,DP.wG,DP.wH,DP.wM,DP.wP,DP.wX,DP.wY
F116,0.13423737539562644,0.15322128408013605,2.0794700980341092e-08,1.989697280832783e-08,0.004619022408960571,2.0965621015059497e-08,2.0845168926362102e-08,1.7474789116955154e-08,2.907692868770113e-08,0.010079660883603889,0.0002816609688790381,0.0003062886660766476,1.5989060383456012e-08,1.962656327319562e-08,8.008043114336031e-09,1.6586233005212484e-08,0.0044278565623469554,1.9696249865020916e-08,2.5538139747346968e-08,1.7574079829866413e-08,1.3439892761426112e-08,0.002352106333420681,0.28685863579095117,0.0026712404193879043,0.0025930177039953754,1.9405643266401133e-08,1.8164897701271095e-08,0.006076310265241291,2.2683955673780152e-08,2.2402878613380755e-08,2.1971374818220343e-08,0.006990900821047176,1.0,2.1100358484597643e-08,0.9627642350173619,2.880451172134299e-08,0.0032778767462753274,2.169900557439602e-08,1.62356041779071e-08,7.29108142008241e-07,0.04731050233808453,2.0101828773896084e-08,0.007226373429468501,2.3454890729166736e-08,0.0051767605615054895,2.924460334235625e-08,2.0331538458626917e-08,0.0003447239160509163,6.071082302677258e-08,1.5675648521264246e-08,2.121200092090288e-08,1.976622850484499e-08,2.6662946134267773e-08,6.85024178871496e-07,1.9417632066527825e-08,5.198463582966205e-06,1.7881323190551976e-08,1.9173025889906754e-08,3.955487429057902e-08,2.0222782966659995e-08,3.011812656983723e-08,5.7278090388137404e-08,1.1715866095906426e-06,0.008003131652129729,0.0,2.0305626915487285e-08,2.608659115828907e-08,2.3776766092056282e-08,3.908727515384108e-08,0.0005428678594928403,0.007365959365451995,1.6544526590591494e-08,2.0060964187770405e-08,1.923925278770806e-08,2.5514120278344898e-08,2.0211884473262046e-08,2.1407569273157852e-08,0.0025828280984277626,1.8048515591174915e-08,2.2487318592641435e-08,1.7563735259643738e-08,2.370422803956045e-08,2.0235448653251472e-08,0.020545667022582592,0.0043034916453068145,2.0379622896513075e-08,0.006048235229121155,1.1693508797863948e-08,1.2290812432331913e-08,2.1841347733833606e-08,0.038178053906826236,1.413688661577719e-08,1.9738612267106527e-08,1.84136109724931e-08,2.0818661784632428e-08,2.1577139684938648e-08,3.210711258690531e-08,1.629818221197158e-08,2.2483894631049112e-08,1.6876645132854853e-08,2.8271780603790786e-08,3.018613678558956e-08,2.2332348668773136e-08,1.9534386431327284e-08,1.8728008158844314e-08,2.1954022867625056e-08,1.2546977391879104e-08
F156,0.0007025539485923436,0.0007688349249351539,1.753604833390499e-10,2.753706955914213e-10,0.001173639142573672,3.165308691332195e-10,3.3195881618495784e-10,0.0011047617246784606,2.814825477398981e-10,0.0020622145628325793,3.0888711006780017e-10,0.0017538752080171675,0.0025537347894983727,3.1889949057014257e-10,3.6117391693522727e-10,2.755226877318949e-10,0.0027067412050825698,3.654629502530599e-10,3.438188194043046e-10,2.1338155230560351e-10,3.425397294259775e-10,0.0003642868702993682,0.0009044134663005787,0.00042469310962837264,0.0030980321568550725,1.6154804597473702e-10,0.0017487066631264494,0.00029268633778549365,0.0011078134959885688,2.652007297093067e-10,0.0035671271314363564,0.0030083184067554187,0.0014840913726981095,3.2896058583762603e-10,1.0,0.11691863720737647,0.0066391112374761495,3.054619679481993e-10,0.020479068733860826,0.01573048484573861,0.006013219089381612,0.003820330156227905,0.001962888451569287,0.01186756128880589,0.004008088705306484,2.4346306609954814e-10,0.0015806607581749588,0.009626116233058035,0.00708666146229723,0.0033182997926839907,3.0544699503897367e-10,0.005967564799660177,2.790601752785243e-10,2.809885318962677e-10,0.004628084622442954,3.00490542132486e-10,0.03150810012912354,0.0066408793487270626,2.2409240248567672e-10,0.0030871097511290728,0.013998844114451778,0.0357221032322643,0.1408061394630229,0.11479679089358441,0.04645203615972293,0.01843846467139844,0.015225240347964734,0.008061946002627482,5.061175757015647e-10,0.01192170702046631,0.0014763323745180929,2.916892423979206e-10,2.820175568966137e-10,0.0027758858366192535,2.0813041207605302e-10,2.8488240137172803e-10,2.385394090181285e-10,0.008279817944459119,0.002262381435419197,2.6141890043459405e-10,0.1118378433083877,0.01241800377198749,0.03385929926942248,2.661145894572978e-10,0.001297079203888825,0.0012234012278830035,3.0297835986706e-10,3.2129518505342534e-10,1.867234103312573e-10,1.6669957548677733e-10,0.004667388955619274,3.0457242696167543e-10,0.02988967865913954,3.542500213842779e-10,3.1834645909032145e-10,2.3841263417697975e-10,0.01722440186005982,2.4430173196362263e-10,0.03542782281382627,0.013883262962136583,1.7840908894708354e-10,0.0,2.373520684349594e-10,2.6609233924854047e-10,3.689959832025333e-10,2.678646694461474e-10,2.418172377282652e-10
F193,0.0020793172138329156,0.017687511382557246,0.12516448907611682,0.001993821534675778,0.04773477407159028,1.0764804324038992e-08,1.0526796772336753e-08,1.345165593283925e-08,5.0135397478576695e-08,0.004110849727317366,0.0044475331671538125,0.031034465759248325,0.05667351306982458,1.4482500691590863e-07,0.017560264810112095,2.965222959101025e-08,1.9676560018309313e-05,1.214577398175975e-08,6.639095303251511e-09,3.6680765080215206e-06,1.3835541498088235e-08,0.0010369541491214815,0.06660624174292054,0.002049344758111172,6.32730165180762e-08,2.8905933810976968e-08,0.004369367136111173,0.0022456807215100656,0.0017698501322172134,0.18391110412025288,0.0009826189269352434,0.002590314492632261,0.00486164277720875,0.010673720860734379,1.0,1.1127169067136651e-07,0.0017597986973744229,1.1640000213667896e-08,3.29487537150756e-08,0.20598268802665864,0.00700619137309027,0.061087714434157336,0.00429267662006742,5.574227040732147e-08,0.004124843292339157,0.00016448627054576676,0.005615002724804737,0.003627189974509033,5.5776046866217586e-08,3.609403285402919e-07,1.1323342927828615e-07,0.0012329651572734821,0.0028573142399285433,4.230525395909341e-08,2.1544744365561913e-08,1.2459871646412652e-08,1.811243188774423e-08,0.0007386889282137973,4.320756571521102e-07,6.886538440357544e-08,2.973600789363534e-05,0.0017186803456442662,0.006640656560316878,2.744835056382814e-06,0.012031942860099417,7.615307747903847e-08,3.1769290250497036e-06,0.00012898160062853743,0.0,0.00221587427421044,0.0007058742716399814,1.6371687273551314e-08,3.14394691794334e-08,6.899430051326053e-08,5.880133266955405e-08,4.966043932004675e-07,1.0400652061864889e-08,0.1544113281515707,1.1055231126634169e-07,4.8371890193907675e-08,0.0018852985559105933,9.364695851867997e-08,2.01409653335432e-08,3.1152312755917216e-08,0.00297912838062095,1.0864918464291917e-08,1.3308711543798782e-07,3.527696854592039e-08,3.684072910135503e-08,0.08978761080455304,4.335554619456552e-08,0.031042564354981685,4.683592544676294e-09,7.495464674679591e-08,5.687871784923163e-08,2.184867719703536e-06,2.3008885422109123e-08,2.4018952706667448e-08,0.02162011667211882,1.1298886371381712e-05,2.3833997741618032e-08,4.480437095657511e-08,1.7746069507248084e-08,9.303956557327924e-09,1.5542181252299797e-08,2.2549814878773654e-08,1.9209274160608764e-08
F159,0.00019662423396715368,0.0002937068667142373,0.00010204527689801964,0.0013349102282809377,0.00014381163963403775,9.80551125457628e-10,0.0007140265216862568,0.0016868922562417754,0.0018390738510666175,0.005355811415589202,0.0047518236669376645,0.0036741701185616523,0.0012132316897259469,0.0009115530914878156,0.004475069521082522,0.0007742937167862382,0.001783823926669167,0.0022803458043248103,1.1724497545145724e-09,2.1746752485920194e-09,0.0006982496575642791,0.00021036051962046304,0.000318917944510628,0.00015026956491629196,0.0003645852246680204,0.0005247097637293578,0.0037415027771102393,0.00893221953410622,0.0030990155296547472,0.010311029286375584,0.02133710139355508,0.01336357496996034,0.035230321702985394,0.008316302733486413,0.47586629001205666,1.0,0.018236830583409854,0.0011308351443536442,0.01706187447751267,0.02992308277406185,0.032780208817481185,0.007689653063633481,0.02073642114797014,0.04906203997242215,0.20932800946432475,0.07797911354259734,0.15723237362473377,0.04718190552031072,0.07392682124962255,0.0005183234786584151,7.17862550075159e-05,0.0005152272355019471,0.0004956828839070952,0.001178046761765228,0.0005218462539863961,0.00039302396522409444,0.005958217226847876,0.0007723717473401857,1.926119625524987e-09,0.00017384790658793092,0.005289922359127145,0.0022065564630751435,0.009506877990987367,0.00778640964049386,0.006637332535550638,0.00222931205849856,0.0017343214773845046,0.0009940273752763332,0.0,0.0379817309720575,0.000498157142240417,0.000862002361172998,0.000236331217334894,0.0008667717659583617,0.0005672860448116103,0.001568452754408917,1.5183017720842179e-09,0.0024594854113766363,0.0018245117966466074,0.003382361521570458,0.009921470975422557,0.008463337021052656,0.011039138986248953,0.00027383788066964835,0.0012431847733259487,0.0006264473661318773,0.0005395523532529077,0.002710110016793199,0.002255088747783016,2.344271918746919e-09,0.002255038881232895,0.00136777186213903,0.0014359900166960537,0.0009301622111249092,0.0006263071612726313,0.000572278838256595,0.023138012247747083,1.589557410632712e-09,0.0047460234047663535,0.005512493252964683,1.6420172995776675e-09,3.573499997772487e-09,0.005616708214437363,0.0060017380786383905,0.013728430495181099,0.002782891539095826,0.008055226296650888
F56,6.175167807989787e-05,0.00014419877559545624,6.023463439825649e-06,0.0003982653353761434,7.452299652679247e-06,1.1350098150904373e-10,6.90760129127887e-05,1.1545264233407072e-05,4.553911786710937e-05,7.956975091452951e-05,0.00019464915252708666,0.0007152652639716726,0.0009363943042765176,0.0005602699624506557,0.0016259304912482335,0.0005595431908315728,0.00014346856021139057,1.5962479990916975e-10,1.8404808448706967e-10,9.410991674586473e-09,1.833378939456127e-10,0.00011273634520132102,0.0002055125306762469,3.752088476242734e-05,4.79312810177945e-05,3.1718045720919553e-05,0.0015329427498748062,0.00048186983047842144,0.0019377332705483178,0.003270807726220014,0.01731722983222641,0.004856311460832163,0.003087639720543506,9.904913332169432e-05,0.33523623858116763,1.0,0.0010736847246083823,1.253055753217496e-10,8.784390908325653e-05,0.01341435702441521,0.013734447567462147,2.6127338646928332e-05,0.0011118706113577934,0.010654478738329925,0.0074990248598026865,0.0028663842902680453,0.0013700548831523031,0.013795825246671575,1.797579970633001e-10,0.0002884716548469057,0.00036672232966173643,0.0006428755035848752,0.0001903074641181017,0.001056189812338409,0.0003590781170261124,8.969978555907835e-05,0.005490136152382897,0.0010760978015383852,2.917541051058059e-11,1.491785289018429e-05,0.025785240790129806,3.4569958902126804e-05,0.004898403489317446,0.0026534779364089513,0.016486304639590273,0.0019699951762853184,0.0010865595796090513,0.0019946664937993447,9.817675635137534e-11,0.21600310884127916,0.0003880433117878093,4.7595825119279563e-05,0.00027459336198880504,0.0008112494515723977,0.0013840649147066955,0.0006079263145380064,4.070896102970559e-11,0.0067365233172885265,0.0016566431116857253,0.009678540803584955,0.004555727437511191,0.03396920407376233,0.004885563721339775,2.62712841671321e-05,0.00039261402647156,0.0006616450996338576,4.54330546828538e-05,0.004595094209386582,6.897379655123752e-11,7.154583616582371e-11,0.0028952757379665196,1.1042607136269996e-10,0.0,0.0025142667857034322,0.0003734881536034601,3.7051602154585956e-10,0.003628935247055188,3.309555921858473e-05,0.0011866570674416846,2.0405839967169312e-10,1.8160293444678028e-11,1.2180449952108488e-10,1.53979682944167e-10,1.1284035128808137e-10,0.00344344376636954,0.0005482858462583518,1.4206971264708573e-10
F82,0.040394010980774414,0.03278385998213142,8.586813058586633e-09,1.1147227118591194e-08,0.08400171441985066,1.357640086766025e-08,1.4320231444170993e-08,2.7273199761737397e-08,1.2797939522510258e-08,1.1963852372950094e-08,9.779490676728377e-09,0.1694261125818183,1.3922334438809641e-08,1.3946482403244149e-08,0.31885480043433456,1.2165576090358057e-08,0.03809636378273511,1.3565389733467332e-08,3.843929002670044e-06,9.35253146142147e-09,1.637798125024961e-08,0.08122090846276778,0.011104530862297653,0.018504781225457845,1.0575193123291873e-08,0.20183473588716633,3.70377050698037e-08,0.027310291522852317,1.1403238023716581e-08,1.1072579148363094e-08,0.046684927012600665,2.47946767217553e-07,0.06816164319796725,1.6436084530230375e-08,1.9525261064952917e-08,1.0,1.5326421032839077e-08,1.659693033351502e-08,1.3963749539914232e-08,1.6259929730038327e-08,1.4673533193174365e-08,0.08746146327568037,1.6425610751790242e-08,1.533146492502164e-08,0.12306879701885534,0.11554180508532165,0.0006475757749530401,1.062521695541545e-08,1.742965374358512e-08,1.2654698935186885e-08,0.06382422708171319,0.22609624227343963,0.0756444709567836,1.1364546230101761e-08,0.03367750385287645,0.26621160240532654,0.000699054778808284,0.10159281496252133,1.3310917723142574e-08,0.15505176338050736,0.2905733937380646,0.0020292678933163406,1.796923154766739e-08,1.036087224995422e-08,1.975570168700783e-08,1.5360201965517164e-08,1.611938253558537e-08,1.3830337022636402e-08,2.3116384812685275e-08,1.2399698085956778e-08,0.021133233973142936,0.0882197737016545,1.365012099502799e-08,0.3722563810363244,1.245273890827117e-08,0.24098475017402007,1.39194069946288e-08,0.03864200976093322,1.5747711858780924e-08,1.2086989843072465e-08,1.4485318521291187e-08,5.7177896715118446e-09,1.3217878592344509e-08,1.08150977328498e-08,0.0203103372200145,1.512544262518925e-08,1.521122815262257e-08,0.1448817952590399,1.2002006996466527e-08,5.471066570389552e-09,1.3112794139206896e-08,1.5836717899121947e-08,1.3358247183409141e-08,7.100749990207329e-09,1.754428443214543e-08,9.116531495072137e-09,1.4850308498254415e-08,9.145820641406496e-09,0.8236506686395708,1.8421639854816225e-06,9.997303646233883e-09,0.0,7.318315194650214e-09,1.1168552259280696e-08,7.693555596213314e-09,0.16956541474882286,1.0048002896460737e-08
F152,0.0003534610029816193,0.0015612641264982918,9.092667058223506e-05,0.001722449773734009,0.0004409126277931432,4.747425443910776e-06,0.0003499667561028171,0.0008697252869191346,0.0004762743838672947,0.0030707911467144143,0.0019924786695692353,0.004075650117614839,0.006514845904259856,0.01062197724796332,0.024824004610042777,6.272231476204159e-05,0.002793345028256682,0.0011685865018267608,0.0009211005854778201,0.002497712899862693,0.00032430041378815784,0.0001432105945033975,0.0011575036058661331,0.0004362681177221916,0.00045884040426248695,0.0001532140060494863,0.009219948260741264,0.01825782292312796,0.01615079967711814,0.05665641500328741,0.07567755528612213,0.15000777834120488,0.08156234371745788,0.04240360586978918,0.07389855261809801,0.5298728977464884,0.026264264393313516,0.0017325953819590637,0.037545147568164274,0.09124255124317991,0.6447793245738299,0.015089708202014386,0.030105573402031557,0.13928780561339726,0.3654580168751282,1.0,0.13808421304196114,0.09687841778199081,0.10277220976322023,0.0009888790598086246,0.0005914829182095288,0.0011262544683119484,0.0004048274851172503,0.0075670298824437945,0.00040285230056056833,8.872829837149446e-05,0.01276836555300851,0.0008780330764506262,0.003399423052180474,0.0001627211297098997,0.006142175846477991,0.019290618944617696,0.010725622601242041,0.08743787948479238,0.009892829006502755,0.039938066863909286,0.037278461392231566,0.0042768042653017705,0.07677368246561588,0.004385533883997395,0.00032947191213417555,0.00014249298527622864,0.0005529937282080351,0.0004785735716867934,0.0006483020207907567,0.00021687087263380834,0.003348511899106546,0.009880362103725757,0.0011109374791359258,0.001318949577633898,0.0861423536274027,0.01745041662681545,0.02201068066790563,0.0063598226859514035,0.0005798652010397125,0.0003398048677296364,0.0008794094127686919,0.0009011370808948184,3.048534356306205e-06,2.1130118441526096e-06,0.0034292031074629505,0.0027624851300320995,0.015105864481866555,0.0019519246750354104,0.0006817332714385095,0.0007223371767730858,0.06071947841599547,3.641400372879164e-06,0.000932852972015343,0.0005079739934683657,1.1636328997188103e-06,0.0,0.004111979715577703,0.004192758238396384,0.03563308794940502,0.002606473157233494,0.014131561011474688
F27,0.00016204002029845084,0.00020927208753489666,0.001804038634167594,0.004508690385894708,5.406322471307145e-05,7.030886088192319e-06,0.00025122629468983347,0.0011274428440041526,0.0005450426969859418,0.0014803397406222643,0.0013631877831463922,0.006888204602750031,0.002283009644556117,0.011874060487233483,0.050041442203529275,0.0009916325547940016,0.0022907575562971707,0.0029646895545053778,0.0012108051392791094,0.0171702497072356,0.0003073558934932007,4.6226431997085376e-05,0.00013111899252202876,0.00022776815215828444,7.32661608537722e-05,0.0005010366333155358,0.014222432122817485,0.006097105221684882,0.03597069767354344,0.10019949062938067,0.026699552406472055,0.026825181204675003,0.016872558602497062,0.0018713191260567056,0.10409669522604945,0.19494180239776204,0.042995285177400915,0.007653867819550771,0.06408830079798623,0.026713571640063574,0.2271561594377292,0.030935295923173955,0.34790883302813813,0.6430021300785754,1.0,0.747546536318256,0.4017704586915156,0.3030960445888317,0.3801801832392659,0.0005219445483702732,0.0006613035146078141,0.0005799565242545804,0.0006827385789684005,0.009245908426968211,0.0014868099915520548,0.00048749952023003734,0.003310369259153604,0.00018884955962901877,9.390973769628601e-06,0.0005132694043282939,0.00855326907817727,0.0017438100526629885,0.009007743004361763,0.01428707060461064,0.10873604920931687,0.020231477795372828,0.014862928131298804,0.013677458960436092,0.0066151765186995065,0.007570640542836719,0.0004623578921520715,0.0018609713391095058,0.0010885836401342379,0.001204886774142399,0.0005025950834248349,0.00199528878572218,0.0036568505639962825,0.002390647453893335,8.91599714565462e-06,0.0012622138859713075,0.005239023591790479,0.005019735165016438,0.015396294589103087,0.0019460362097934105,0.0027479112931971905,7.96034861612342e-05,0.00041702538291188976,0.010499753025400913,0.0013271756930187794,5.242222746372613e-06,0.017120289396764767,0.0015498827425162265,0.005707367041244673,0.009682447999479673,0.009778416987795614,0.000905267335759375,0.11452109848564573,0.003647335372903129,0.00212126930974528,0.001609756718380562,9.11304167766813e-07,0.0,0.1539106980559599,0.013017672977571311,0.09949518163889683,0.005520446698755143,0.01728043666890653
F68,0.0042149269048489535,0.004541119548179083,0.08064454040213727,0.014810710087146366,0.001995513330314173,0.001178968303288427,0.002483774815638951,0.003931939272607863,0.0023338088398164878,0.004826087724877652,0.0019185014876332413,0.008517796699021567,0.005326643446438764,0.008817291952539143,0.039325178057243504,0.007364424823704082,0.025016259669906997,0.006855183356889122,0.006293993083324478,0.03840718746872985,0.00475133816195005,0.004596343613933814,0.008709266002386706,0.013413670894899008,0.015113066572948437,0.10180572576810619,0.04665352634827894,0.029466686345886423,0.04868914305225434,0.10385383280570624,0.013251306246311666,0.01864665276635887,0.011768383214572157,0.003964003793172659,0.05379100230519054,0.04246740169379652,0.1564223983843857,0.056404597753676795,0.01688928342227563,0.016714572070364024,0.01909625263934916,0.870478869915553,0.786059265910125,0.6401869544917563,0.5219739766996191,0.450533137529254,0.650984974168769,0.27581970995046606,1.0,0.003855445173255669,0.003161535558945493,0.0034606926475103743,0.004705079078441357,0.012891665764845742,0.004735624181747301,0.004651912880652885,0.011072548642481557,0.004594059363262761,0.029867609480181755,0.029290728501670485,0.00407443158801817,0.010031781880857061,0.005996169129483338,0.012482176116110119,0.004710867511680319,0.013199192052196157,0.009950295924668017,0.03097683353703321,0.13071735407568935,0.004666884320302328,0.00468388148494667,0.008085491657740062,0.0030059962145259907,0.004231822105944924,0.001745539990056812,0.005229980769537133,0.02544414211481474,0.009408868291549142,0.002076390216740709,0.01266180450697297,0.007580819802500166,0.002018819539388812,0.026334438064438224,0.04874632201448465,0.012218852495726662,0.003148490248099894,0.005561159878524514,0.003837167410812863,0.003350042398807428,0.10777869900960267,0.008612190077964944,0.004140331517262219,0.01522265429432449,0.013642295312955514,0.02788806674557077,0.015496612976497294,0.18536032936508737,0.08281656121602396,0.014035193193377144,0.013615153003939959,0.0,0.009019765210711414,0.1974405974242452,0.11055683625872981,0.11203536468285183,0.019144883867544732,0.008960410953988055
F165,0.018128332005661895,0.0073583890376488145,4.843411739614976e-06,0.003730557536227885,0.002616211823028924,3.3531064832246734e-06,0.0032897683390056575,0.007673937877919475,6.338173672755318e-06,0.00721168390021853,0.003867530507847253,0.01155655248045167,0.014170801726548533,0.005556627132116442,0.007981919968022375,4.198600830976227e-06,0.019955577031703538,0.01786204197804346,0.0004347305566144623,0.002831062109534259,1.4309607326039922e-05,0.0055641576201854144,0.01114886109187693,0.021719122082978083,0.005465124960820986,0.0016849944222897919,0.004900761440244029,0.0062426717831748375,0.0057948307098169925,0.011145147732173816,0.01770739697712901,0.010275417195068812,0.008680606161866963,1.4359639042902506e-05,0.006876714295002118,2.965111158913871e-05,0.03308128277703833,2.090000537368813e-05,1.5199639280667614e-05,0.005947432519373495,0.038114790706134875,0.0037621006290553924,0.00769033040721368,0.008785629120634969,0.011439404682107605,0.005802801802105999,0.006518234309892197,0.011030865873302967,1.0,5.6986869800241536e-05,1.8193502629579596e-05,0.005926832533650806,0.014919908879345176,0.036613433573081576,0.00923350365796158,0.01983718826358481,4.31569538724291e-06,0.010149626682047544,8.05911196218367e-06,0.016038219900144406,0.016057997664570303,0.012150234856262689,0.0365150856757168,0.009254509763143492,0.028943091765526847,0.018952072790659674,0.017380357540157813,0.04526066070045931,0.0,0.06532667991118633,0.005862706907368936,0.005944471292204013,8.900090056074522e-05,0.011969305564506037,0.010805273566247315,6.339428193720592e-05,0.016019757621761624,0.04691411333413308,0.013826133016150901,0.008741521592528287,0.0023981228766151446,0.007198839921875994,0.009609829304710174,0.001900097045841454,0.008936059281467108,0.0002282971329586042,0.0055179701203614895,0.015404220983523979,0.02767549168602864,0.001388763515842171,0.01882140286609326,3.037397815996802e-05,1.6370480705045475e-06,0.009950836818314393,0.00011941209392751213,2.059488029621203e-05,1.1776184742410091e-05,3.4433840411472228e-06,4.999557394375937e-05,0.027008117663390598,3.0104910531965293e-06,5.465468565443511e-06,4.2839186218565295e-05,4.1828296578480014e-06,7.823195800054649e-05,0.005950843267489582,0.005316650829278902
F103,0.07137168297016384,0.28170692184924623,1.4017030241703782e-06,2.7965166802205583e-05,0.005494226304508235,1.0112378634817502e-06,0.5927249951191842,0.012818164240422718,0.0075183974744769165,0.0027312847931057044,2.8632853357330013e-05,0.24033658153056728,0.012406568566993018,3.1320345518541602e-06,0.006991967853929302,0.013364438510164665,0.053074084169405907,3.510321810523193e-05,3.2960484122993194e-07,9.432101115199525e-07,0.15970266859769644,0.005302622702297767,0.014925033465935898,0.010935184898409044,0.013753511945574587,0.02478690537364371,0.007308748962642675,0.010347175380447396,0.014657675501600827,0.042838036351186395,0.0011775297156309454,0.1322441154805242,1.185763266351584e-06,4.1853825292345055e-06,1.893389406872623e-06,1.399501573577648e-06,0.037352439869306336,1.085174050793691e-06,1.1644361419906319e-06,0.07914647256380908,0.1677614194530343,0.017437615358589474,0.021634197886940616,0.0004507538749030612,0.0326410582013324,0.0035485964982712266,0.024794273274578792,0.036254092649128565,0.4938446095028009,1.161353819785793e-06,0.011642701089379004,0.009666248340760544,0.05111782383382245,4.863849656987647e-06,0.019092227752047955,1.0433588099778595e-06,7.063961671145552e-07,0.03656871116112051,2.5729789787813345e-06,9.772449352192805e-07,0.005523998013848217,2.5392907527093985e-06,0.05084968288895153,0.008923919185261168,0.08272844996398061,1.0,0.01354355761382333,0.024937611546813104,3.400424471006635e-06,0.0928107270579753,0.012222183211979827,0.008953723300665463,8.046881736695273e-05,0.012958269059954916,1.6157405104687517e-06,1.2271807145142218e-06,3.126463531067555e-07,0.012219505726125849,0.0022017093359347466,1.5656323085374473e-06,0.010423246019283308,1.4535017277009563e-06,0.09009649206638956,7.258218905645382e-07,0.009981204730279294,0.007253037058282854,0.010791469612827816,7.226191441077731e-05,2.3779311751261514e-06,0.0,0.005755029530444145,8.930156425319456e-07,9.332899662570794e-07,0.0002853091465669724,0.0465602498649838,4.286037563165906e-06,1.6541571268126899e-06,2.253217173010807e-06,4.476226683115885e-07,3.9919231521314255e-07,4.513505890187502e-06,2.2806351892063888e-06,7.918521955387941e-08,0.0944353608481232,2.2230517842748312e-06,2.3245806892280648e-06,7.429363041663668e-07
F91,0.03670332351884019,0.00032311569910665236,1.4437163462598548e-09,0.06266856231993097,0.00021494083475790863,4.800573277898586e-10,0.020913198969135544,0.022030869680455926,0.06852801385613506,0.09486433304014313,0.09068772953389001,0.09428229281755014,0.012730266545573988,0.05741577788027888,0.07263498583259491,8.44619472622712e-10,0.07400105847109822,2.402556687360481e-10,3.4724538280544375e-10,1.0,4.894126821400934e-10,0.018899273460862013,0.01612704819375692,0.019648544043020282,0.15797734832293278,0.0017517634817892298,0.017880967128294217,0.1108319456774119,0.03556921398969281,0.1210652318302437,0.03357756637816117,0.08834085386330419,0.10397021334628379,1.0637499288637184e-09,4.4679262173286367e-10,7.610050726531092e-10,0.06094718075068591,7.886607219435479e-10,6.494931574337411e-10,5.426282037154361e-10,0.11259530648398666,0.04104968690762861,0.10213536956925932,0.0027555057695147264,0.13655336120616826,0.09403662541222797,0.0728055884906057,0.03494834522301224,1.1450903166115268e-09,6.171081133448488e-10,6.547702398735541e-10,0.06229605609083911,0.039557327330021416,1.2992969055161382e-09,7.247630799796797e-10,1.8331235135907115e-10,7.913827082885718e-10,8.375213151102626e-10,0.07717892249110239,0.04515785886307798,0.015709064505056353,0.6501320059061267,8.671027282934396e-10,1.693080525821834e-09,0.0,0.9883505915166538,0.511514702365191,1.071388316078176e-09,7.270933928523062e-10,2.962495603219461e-09,7.186895181136156e-10,3.153396264456471e-10,7.611510185663071e-10,9.62484034694299e-10,1.0096721014290014e-09,1.136325034431651e-09,8.048696381346007e-10,0.13354430121196745,2.9420490834238964e-10,0.12991721942961906,0.0016789626827410193,1.27779104673332e-09,1.5071524094748943e-09,9.055728796835057e-10,0.05183773566733499,0.06376115353668922,0.003010745125856208,4.409993007038091e-10,1.52018476576188e-09,2.053207955777342e-09,5.629775694747322e-10,1.6225230565749393e-10,6.037673386732775e-10,1.2277336950653254e-09,1.0088216090997603e-09,9.432412737300788e-10,0.2538677188971289,1.0241231383653802e-09,1.5482804557249903e-09,1.2087001742386432e-10,2.516945398400305e-09,3.231295764929149e-09,1.1980092990459051e-09,1.4253654233969664e-09,1.3093173316805947e-09,0.2088457456486367,7.289458832889393e-10
