,CD8.A,CD8.B,CD8.C,CD8.D,CD8.E,CD8.F,CD8.G,CD8.H,CD8.I,CD8.J,CD8.K,CD8.P,CD8.Q,CD8.R,CD8.S,CD8.T,CD8.wM,CD8.wU,CD8.wV,CD8.wX,CD8.wY,CD4.A,CD4.B,CD4.C,CD4.D,CD4.E,CD4.F,CD4.G,CD4.H,CD4.I,CD4.P,CD4.Q,CD4.R,CD4.S,CD4.T,CD4.U,CD4.wM,CD4.wN,CD4.wZ,CD4.X,CD4.Y,Treg.A,Treg.B,Treg.C,Treg.D,Treg.E,Treg.F,Treg.P,Treg.wM,gdT.A,gdT.B,gdT.C,gdT.D,gdT.E,gdT.F,gdT.G,gdT.H,gdT.I,gdT.J,gdT.K,gdT.P,gdT.Q,gdT.R,gdT.S,gdT.T,gdT.U,gdT.V,gdT.wM,gdT.X,gdT.Z,CD8aa.A,CD8aa.B,CD8aa.C,CD8aa.D,CD8aa.E,CD8aa.P,CD8aa.wM,Tz.A,Tz.B,Tz.C,Tz.D,Tz.P,Tz.wM,DN.A,DN.B,DN.C,DN.D,DN.E,DN.F,DN.G,DN.H,DN.I,DN.J,DN.P,DN.wM,DP.wA,DP.wB,DP.wC,DP.wD,DP.wE,DP.wF,DP.wG,DP.wH,DP.wM,DP.wP,DP.wX,DP.wY
F60,0.0020062491983914837,0.003472124667427841,0.1432582306562098,0.147294856876955,0.0030652016728427186,0.0,0.004352770128084676,0.01833943716101155,0.0017311237314322342,0.05413369270531875,0.04498945694204405,0.12063166335463502,0.015945919898068952,0.19630971219627952,0.08837729397854052,2.992856517175576e-22,0.06122817307170195,0.0,0.0,0.07728234193923754,0.0,0.00015729861867876184,0.0009083893978603884,0.0015917906099250075,0.0007498803272343935,0.07249124418474769,0.0295444161860148,0.013077591474213248,0.019413256647580018,0.043679477338462225,0.010566370690331905,0.011605329246737966,0.012695653792678436,2.4491832886211838e-09,0.005618099517846999,0.0,0.023849093184522552,0.0,1.0964395465229478e-39,0.001981597677921975,0.0052821106532726595,0.011042235850947636,0.05295391525473429,0.035415788286265126,0.0216984604338191,1.1680075466345932e-09,0.017280518579812058,0.02647140399259476,0.07923627476358099,0.0011928912151542158,0.0018838403925919487,0.00903509254401131,0.0009974650787171473,0.022777943834639956,0.008768029289074218,0.006697091464448715,2.1888469895829516e-26,0.006792864310644174,0.07916724381551823,0.057111855746469015,0.02493388090540821,0.0,0.0031528479809966375,0.0023343092387170033,0.006855030615493605,2.1389962822228384e-43,0.002399894267235242,0.027981616689688238,0.0,0.005551636824007231,0.007803096673474452,0.03175985319409224,0.002287828719954503,7.187780527373231e-22,0.004322046599781827,0.036989823321210195,0.031210163427271592,1.779065270888586e-27,0.0,0.0027322028589529374,5.140054240991611e-27,0.0,0.0,1.0,0.016946695073631557,0.003053487296741446,0.0076938832508113,0.0,0.0,0.4636938566337499,0.12504976703188195,0.01436219909927497,0.0,0.06427458977181315,0.03913628406576817,0.0034901688133719844,0.05432396646755177,0.0,0.0,0.0,0.0,0.0,0.0,0.0571118653188103,0.0542483063471234,0.004735021147244442,0.016229284982181253
F124,0.0016759876145652237,1.2435882872892949e-27,0.2946933781923836,0.059814919186225626,0.007468560329905232,0.0697950697950687,4.3018851842574927e-10,0.004982270537289308,0.0038676108087051164,0.06164659382786401,0.12527830913481133,0.11867563304683955,0.08542920519334687,0.04459072047006213,0.2684691546077676,0.021727071005915772,0.09862304032259406,6.266839598893555e-29,0.0,1.005204942357546e-46,0.019563769563768083,6.648530270851882e-07,2.715699438636818e-23,6.555027376140196e-11,0.0020881278822815004,0.05220520719214874,0.017451173853690428,0.0069527875803258475,0.060087575852088355,0.07537541901085279,0.047812817904373084,0.043395620376326355,0.09427339283932316,1.3983136936350024e-17,6.272543802033027e-11,0.03972950126796104,0.02554247877256881,1.1950216922116527e-38,0.023145868216289736,0.0441438902977357,0.029417287350566427,0.0061519930081296165,0.03009309783267339,0.0986193293885586,0.05826720316750866,0.015467988942031965,0.054535526589508665,0.06504050040049825,0.01576017705049962,0.023252198593604233,0.001748590277141943,0.07547775814999123,1.698101373050593e-33,0.02114260384191608,0.02065934065933989,0.006216273410219732,0.0,0.009457755359394386,0.0,0.04240920369952493,0.11406563258415067,1.5977405545705446e-39,0.04389733627227451,0.07150167344342079,0.09544309966696368,0.008971179297673734,0.02004834352419416,0.07192409712303602,0.0,0.005153056749407309,0.006390767744916348,0.01179186110692831,0.012741444143719272,0.015926804473058772,1.4517104017014192e-35,0.06866827379647836,0.05793885601577901,0.012312586417166501,2.2017603621198286e-09,0.015216265216264464,0.00592880389534977,0.0,0.03842066541322578,1.0,0.0031460012316243085,7.544486787163208e-10,0.005356127257132616,2.0550788189627605e-25,1.8081748983483589e-40,0.0,0.030279603143924735,0.01999659632402839,5.630676419524018e-21,1.6097104923470332e-16,0.06811199350762201,0.009718775847807195,0.01890891535242981,1.0406810309126852e-29,2.0038284376188142e-43,0.0,0.0,0.0,0.0,0.15903451387322212,0.20141418470109196,4.148324627413953e-43,0.0
F134,0.0012015337704156305,0.001925411691910132,0.11508156861121137,0.2695440756807713,0.002549639185486797,0.0,0.0034758109201853513,0.011310860072524454,0.009215704198440757,0.03170005778202938,0.052831475808861994,0.04518364765663516,0.00573571489340904,0.04908245445468069,0.10692693724804712,0.025960659086365273,0.04876139760873177,0.0,0.0,5.355695635891936e-13,0.0,0.00020934594969577777,0.001450733419201307,0.001412322661916236,4.8942259784437416e-17,0.03825823429162138,0.10008758389650584,0.03393924893311694,0.04609259250208963,0.051486143369889055,0.0017578024823874654,0.003530186830277627,0.019712500458799572,0.00516728908130528,0.0,0.0,0.02636884823287828,0.007047069611698066,0.011062365357160368,0.01054916972056739,0.042179205910216226,0.005143557697533003,0.03595679495797473,0.09426840266782774,0.07013251492487835,0.01232131357400023,0.027598000388868792,0.022732001788106988,0.04519463301103376,0.0015875978213778558,0.0025071700156948837,0.0270554509726802,0.005319197998151339,0.09094428783097432,0.03410999637150056,0.01485506764776853,3.1619737631618093e-44,0.013560697883932023,0.42144781991178254,0.06587459812740575,0.06162732509017122,0.006265197493793774,0.1468624366381699,0.05592024145125657,0.4014224023130633,0.030013817997317015,0.06068555990209962,0.04010474231273097,0.0,0.024628460908611073,0.021991713512998314,0.016907450770924783,0.010656888821107786,0.01522415391003077,7.254412629796527e-46,0.04922858817534091,0.04153688123208859,0.00784625482478537,0.0,0.007272480929244276,0.05667239976347988,0.0,0.05508846340452239,1.0,0.019546849194486755,0.002031916120417651,0.007679739861281568,0.00658514279263903,0.022153095753698494,0.3085600110068406,0.13748229952033478,0.0,0.0,0.03666055715074753,0.019532119089545524,0.0,0.018074689705667373,0.010297624962982562,0.0,0.0,0.0,0.0,0.0,0.07600915551855615,0.14439592178454427,0.0063017559036777065,0.0
F133,0.005915685225388061,0.021492109830603057,0.2071134676196277,0.006261261247845224,0.005056805021001662,0.0,0.010184608731909768,0.031439600284118865,0.007848598669380851,0.009505659820172397,0.0005998054082653804,0.005586155302761806,0.0014210866654619308,0.02833652442844208,0.013759302322101865,0.013371964478015657,0.012713763269346928,1.641273643185073e-21,0.02272312867664126,0.09195072923158008,7.06544432373601e-10,0.001069831672582664,0.01095259627698044,0.011874753353750917,7.477817173786011e-07,0.08867726755095891,0.010319179169722689,0.034125646403385765,0.029919007805587587,0.04866434122215932,0.0005987020196974478,0.005644549301536583,1.1351121787411498e-08,0.02104517295308137,0.0006366606086001076,0.0,0.003435116673431728,2.7431762612649305e-37,0.011303375158579343,0.00044912187946198395,5.326615708234298e-27,0.020667041680533592,0.02018836764537911,0.0016053711581832557,0.0036375851099797137,0.0004230550655354422,0.012192344486154506,0.0014116792224093651,0.0025655146797345717,0.002172599515948837,0.0032030946196861267,1.5922239480614576e-13,0.00022647633950208568,5.335871133738231e-35,0.010649420862439769,0.017642501469043694,3.455467362666757e-47,0.004105387605944289,0.01794295934725712,0.1860138906814003,0.003122021565531035,0.0010669489967185732,0.0007145811881860073,0.0,8.930262960573171e-07,0.0,0.0,0.007748642554754416,0.0,0.005896196497684343,0.011032723436065464,0.01899208236131768,0.0042784136364278314,0.0019432634653125899,0.0019591513541270325,1.0410607002268544e-13,0.0023577716772796523,5.012224502621535e-20,0.0,1.3811427147546549e-27,0.0,0.0,0.0015635735031615905,1.0,0.04595976767226337,0.007348451385949685,0.0017437893592124865,0.003875846356175922,0.011320526673099109,0.1723970269488909,0.006161317707516894,0.0016275693213218692,0.0,0.010405401940513726,0.0033262758096653136,0.009493667400930205,0.024536344397755934,0.014983670705660656,0.01548760563082722,0.026062229957800442,0.24326474918886548,0.7497278655805318,0.0,0.0043147292271995255,0.00819678365724278,0.01824545046667868,0.0036783067413103587
F76,0.04305104435053517,0.04354261284302218,0.00312223134961573,0.023881795882651918,0.021019456821225878,6.029958369470382e-12,0.127127570771113,0.07509246946461552,0.002631731875504461,0.0019269138676824137,3.990188315598214e-33,0.005516368708585385,0.03447944710875344,0.020207381563502817,0.008805974223315942,0.024011007596852107,0.05032227283057952,0.10121462900088588,0.08512877949533541,0.061871217861193255,0.02699389680953016,0.04718533503558573,0.03753858369592316,0.05476046375635654,0.004469088133576646,0.009518331005697036,0.05336688608332114,0.026381504889614257,0.05790335990887841,0.010190001445030154,0.0010316868823423563,0.01876938848998021,0.0017620685441077498,0.01623477753560312,0.013737353026776217,1.1979918616448712e-17,0.11192542960718264,0.008818966238891515,0.04337189141002464,0.0035362257023214727,2.599109331399299e-28,0.04369578403593691,0.03309197069102726,0.01810830056385414,0.00995157202047013,0.0046351441816437754,0.009594460304123214,1.179561589696977e-36,0.020996438220548412,0.01894369254489707,0.020605063414943538,8.182320695838542e-16,0.02435847474550305,0.05058028402541281,0.03566806567547943,0.0261217572329762,3.845079136381269e-05,0.028351919631684704,0.13095122307615242,0.014155312387617669,0.004450356333302805,0.007840980654030506,1.193280942439974e-06,0.0046744464649158685,4.663672186356383e-25,2.011601440943331e-05,0.004126867913578924,0.012600697073785666,1.0,0.001662690622169522,0.06062324837589007,0.007672980186376053,0.015051500187325585,0.019507318881751827,0.010797195929759373,3.0133140398878967e-21,0.018657964078132937,0.013106966324287803,0.005063428720761945,0.016154332860583744,5.018951856085832e-13,0.0,0.023446064550830807,0.019426357067075704,0.013016158964530537,0.05254966345290329,0.02041128527435948,0.012557462954503393,0.041697577542224244,1.4212702064176712e-27,0.009835548434722261,3.181105870289009e-17,1.0953581351673076e-43,1.1786424295937436e-46,0.02893874238317905,0.03041192760646916,0.03707573145081715,0.1797616326517641,0.1313052261222874,0.10413190230632445,2.8137857083983265e-41,3.754448806598388e-27,2.1539422344482875e-16,0.1267459788675806,6.508231606798984e-27,0.03223381508727947,0.05471177757034126
F123,6.335858043304919e-39,0.0,0.0,0.0,0.0,0.0,0.0,1.8924153300647298e-47,0.0,0.0,0.0,0.10904312002274803,0.0,0.0,0.12128348015402216,0.0,0.05700247864073315,0.0,0.0,0.0,0.0,0.0,0.0,0.004004865320683009,0.0,0.0,0.0,0.01974154954963089,0.0,0.03767668280061645,0.03987672511268085,0.06006254781005772,0.0,0.0,0.0,0.0,0.055387005093210075,0.0,0.0,4.918712813705046e-33,5.024975733439002e-36,0.0,0.0,0.0,4.894649302073908e-38,0.0,0.0,0.0,6.91371270516552e-22,0.0,0.0,0.0,0.0,0.45846574018457337,0.0,0.0,5.726516547546195e-37,0.0,1.0,0.0,0.05377067323151037,0.0,0.0,0.0,0.0,0.0,1.5157826897938529e-37,0.1193614364213254,0.0,0.0,1.139341241440835e-33,0.0,0.0,0.0,0.0,0.0,0.13141024704953536,4.6545413741581247e-38,0.0,0.0,0.0,0.0,2.6143670387701892e-36,0.0,0.03410965957688818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2772193832091991,1.5449280074106005e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05474603100658483,0.0,0.0,0.0,0.0,8.490326205094408e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0016755640717908654,0.0,0.0,0.0,0.0041297557468459485,0.0,0.0,0.0,0.016752731009622806,0.0,0.0,0.0,0.0,0.004634601254733536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.223004000507624e-47,0.0,8.843087331556032e-47,5.375769674210015e-46,0.0,0.0,0.0,0.0,1.0,0.0,6.304915049999402e-47,0.0,0.0,0.0,0.0,0.0,0.0,1.9049581695331415e-46,0.0,0.0,0.0,0.0,0.0,1.0123971523016662e-46,0.0,0.0,1.8414595638820366e-46,0.0,0.0,0.0,0.0,0.27333476703124115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4437193635266095e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22841345434365273,0.0,0.0
F94,0.0012670941821834208,2.31660157502912e-38,0.0,0.0,0.0048397568317299225,0.0,0.0,0.0,0.0,0.009117189237265608,0.0,0.054745743852224256,2.4648357910288256e-41,2.5714943237973028e-40,4.5318270410491386e-33,2.2310297575672234e-37,2.432176611386316e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11848678111327e-41,3.601849328714131e-35,1.5355013073343745e-34,0.0,1.5106557307009548e-37,1.895552457551785e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.15237348775704376,0.0,0.0,0.0,6.379912624561863e-19,6.792352086000628e-34,0.00978870717440121,3.277423675831007e-47,0.0,0.0,3.2356591173285948e-40,3.3554450063534292e-34,0.0012306770726729936,2.872105439454835e-37,0.0,0.19181286549707557,0.008519480519480208,4.8461022232109936e-09,5.18480483906566e-37,1.2523493590321012e-23,1.0,0.0,0.13497942386831094,0.0,0.039825157843610834,0.1179431859043499,0.08658922914466669,0.0,2.1256495961356646e-19,0.05437665782493366,0.0,0.0,9.956877708431914e-10,2.2015266270195524e-30,0.0,0.0,1.9396451046573282e-26,0.07787274453940447,0.0,0.009316592768909409,0.056280027453671055,3.0222482871298235e-23,0.0,0.0,0.0871413390010611,0.0,3.1388668224536635e-17,4.2421810890642335e-17,4.1724480423808375e-09,0.16666686938439756,9.52859193829397e-37,3.3145769178415036e-36,0.27470686767169183,0.09070796460176289,0.0,9.667679786064718e-36,0.18538055764882516,2.794372359476161e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1636087057824388e-24,2.3145173509000472e-37
F95,0.0012670941821834208,1.2537580254950333e-31,0.04890656066776425,0.193807610493969,0.00967951366345261,0.15830115830115596,0.0,0.005650106800799289,4.914525689208272e-40,0.027351567729467827,0.33428454953117875,0.42884166017580716,0.02177521081302062,0.034086185396147835,3.1110073877564464e-25,0.0,0.12341276784463792,0.0,0.0,0.32539682539682013,0.0,6.133613478063709e-40,3.613408753641195e-34,0.0016755552831075437,0.0,0.047362341162873044,0.01130878499516841,0.012389202256242411,0.01926993576687442,0.015763168012295013,0.4337741607324486,0.037693447060620236,0.05345501955670985,0.0,0.0,0.0,0.0880574238399325,0.0,0.0,0.050061050061049245,0.06672091131000406,0.0,0.013650740802395412,0.13420621931259452,0.08809836456965188,0.02338847689674622,0.16007098491570174,0.11801391220915851,0.07149084568439407,2.923296779841955e-11,0.0,1.7402841909373278e-29,0.0,1.1159421096347318e-40,0.03407792207792083,1.3752028945046514e-42,0.0,0.014300662713632013,1.0,0.024046920821113624,0.04499314128943424,0.0,0.0,0.029485796476085426,0.08658922914466669,0.0,0.030314232902027827,0.0,0.0,4.267963829310673e-40,0.017393763699352617,9.361454475841611e-22,0.014449339207065414,0.0,0.0,0.15574548907881713,0.0,0.009308661596094009,2.1293581331607057e-45,3.374942424146669e-42,0.05378812725483285,0.5466666666666617,0.26142401700318324,0.2791489361702101,0.014270797076219213,0.0,2.717347505857243e-10,0.041666666666665644,0.0,0.0,0.27470686767169183,0.09070796460176289,0.0,0.46393210749645963,0.18538055764882516,0.0,0.2573221757322153,1.8746958216247845e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.2284122562674046,0.05981035740335186,0.0
F46,0.00027312061420590924,0.0,0.0,0.01670999763649202,0.004172814735657752,0.0,0.0,0.0006089368152690694,3.768813657530654e-38,0.0009825995107845705,0.0036027313493678602,0.05605245190570779,2.1054916529402552e-19,4.841587492684853e-06,2.0070060285382455e-16,0.01594006654580142,0.0008312952685542286,0.0,0.0,0.0,0.0,0.0,0.0,2.258882665694041e-39,0.0,0.0,8.116626820294289e-07,0.0004450792545793425,0.0013845370515424094,1.152746798240417e-32,0.005394201424211182,5.25495998403609e-37,1.9672530413753825e-33,0.0,0.0,0.0,0.0,2.52702201673475e-33,6.235053114860912e-23,0.0,0.0,4.663509147183116e-11,0.0,0.0,0.0010433279689989541,0.0,0.012546583850931223,0.033917006476373135,0.0,0.0016239434031597882,0.0,2.942637609300397e-43,2.935404305809556e-45,0.0,0.013772727272726762,0.006078060522695519,0.0,0.0015412452040454005,0.0,0.00777495588817216,0.05334342130115406,0.0,0.0,0.006355627472131825,0.0,0.004385856079403988,0.0032670979667276923,0.017581233459355087,0.0,0.0,0.006249683049953038,0.014415939565872511,3.5094338765566356e-08,0.0038931718061671066,0.005883821571238172,0.20985072383395867,0.0,0.0009915058140414353,2.5958081517470628e-30,0.011158459595959049,0.005796982617251037,0.17675000000000007,4.053415892634365e-45,4.99139317268741e-39,0.03076052906369572,0.002078433678268991,0.00785555557518728,0.008981199203825313,0.022660256410255854,0.0,0.06661432160803975,0.019551991150441837,0.0,1.0,0.07991710647557548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246169916434535,1.939278353921307e-38,5.715204544864171e-43
F7,0.00105258597485218,0.0027160093583909577,0.003278109144510362,0.0005524580925294644,0.0007782976733799933,9.672470164472578e-44,0.00031588515715958224,0.0015171311506011222,0.0012645908138226112,0.0023573267559337356,0.0076825932371796905,0.021101477601580487,0.013327619602712818,0.003753483288527422,0.001457645764576413,0.002123397435897418,0.0066550432588522715,0.0006657383874868645,1.910288554706964e-15,5.591700531234601e-22,0.002549302549302473,0.0011765138598604909,0.0034629142817455263,0.0018529244663362044,0.0016010506694828111,0.0020408163374305154,0.0011345179001412866,0.002103529676457202,0.010601509766553493,0.0007301705937844888,0.04025771448003619,0.003635560926863064,0.0023033463711546755,0.0021132376395538513,0.009683157844127094,0.012942612942612838,0.007055695514451845,7.871838367101015e-13,4.279892237876263e-11,0.008904580814990199,0.020124806932320213,0.0026246485418864487,0.0027446894034600065,0.000642541068599451,0.005169480734348247,0.02821880495600758,0.004970810735757338,0.04943898083767856,0.0061609997093868,0.006494361926300524,0.0013673124349484244,0.002049021882007209,0.0025379235036161667,0.004442513366656356,0.0022043725994253063,0.005626535709905782,0.008224705152079351,0.005751269232950898,0.0,0.0017270871765193154,0.03102015328845735,0.004209470744100457,0.017732463349583578,0.030492614234879315,0.0037310755663510177,0.003956029189661664,0.0034832596852318485,0.0046861184792220375,0.0,0.027375057693460828,0.0029221796916535443,0.0011524244601200065,0.00041539673297465114,0.0011544366302701555,0.01392819465748264,0.006726898912911314,0.007549857549857537,0.005624898946674186,0.007275226398046273,0.006817212659997542,0.027806454170289218,0.0824444444451305,0.006258117841539729,0.005012227465589849,0.00305411074332754,0.002725538873351609,0.0009660130441931288,0.004087840353707618,1.806535643672202e-22,3.5366104099626334e-45,0.00098641354922756,0.00651425762045227,0.0,0.004997643715121427,0.006212844343967063,0.002523096210332953,0.0012319851231985,0.0014043577604747866,1.697120916596338e-14,2.432513800427016e-26,0.040613026819923306,1.0,1.0839295828915492e-21,0.013815575105897598,0.05905292479165967,0.0025771942620957645,0.0029444444444469177
F14,0.0027526332383325395,0.006426539057457143,0.021187943940458795,0.017895127798223977,0.0004809518120919,0.003654164368450025,7.709827038857723e-17,7.928817567191855e-06,0.0005047619047621571,0.004025074190653407,0.028551045367188683,0.03265946164881705,0.0038955434793097933,0.0023764425541304645,0.026940417256012008,1.512563261607852e-27,0.008724534715962415,0.0013928308630294143,0.002587168862230393,1.0726097255127567e-12,1.7434317157751175e-25,4.5847339769822246e-05,0.00042426884781135714,0.0002398991249457536,0.00027736318147859645,0.002937606346664993,0.00026104773838121786,0.0004903792962561893,6.359371582985992e-13,0.00036387103861133926,0.0007702368841736893,0.0008701013493544214,0.0018509033447979143,9.634672081541792e-26,0.0016381282067131607,0.0041601255886968315,0.0008558671306650715,4.21532821732295e-31,1.8671424543336064e-27,5.9323121741482706e-27,0.024642566546553515,0.0009659077109654,0.0015755428190919929,0.0051632764398720065,0.001581711830010707,0.003239344796674968,0.003023196856382336,0.0018161258266799108,0.0033005355586000714,0.0003692488035344393,0.0001831422819188467,0.0006586141763593465,7.199747881619317e-08,0.002213868003342343,0.00039339830268663925,0.0013017442892152178,0.002643655227454039,0.005341982372398971,7.829602589007215e-43,0.015175387330985833,0.007789953864810221,0.005089722911779904,0.009843965523083939,0.0013612781153157787,0.0059963795444259544,0.0028181495923430212,0.0006997623448638821,0.003138025767336107,0.0,0.0010791659879526,1.078128658168199e-07,0.0012347428950869287,8.242868539552374e-08,2.0606813714147916e-07,1.5892171901554018e-31,0.0035951702618368035,8.161408638375309e-46,0.0015041434905650464,2.992639117662443e-20,0.0015962983951893536,3.774081809459394e-05,0.0,3.1278914199832483e-40,0.0032218844984801143,0.0016471085478995322,2.1358773115903333e-21,7.199961716320009e-31,0.0014427264808362001,2.5454506217385312e-23,3.5020441278840525e-31,0.003170614979660203,6.925778173118523e-21,5.404339337799999e-27,0.01606385128308733,0.00285283668855625,0.007127084976725828,0.005939928272564197,0.0022560871786139283,1.0247706705874023e-33,2.5941030301778093e-25,0.0,1.0,0.029120879120878962,0.005551577758331411,0.036908077994428905,0.0013806397867845359,5.957690193336386e-31
F48,0.0010696864151112776,0.000674935690089894,0.005590940337251609,0.004345959608140905,0.0007022345029612715,0.008352375699314452,0.004676769611057884,0.005291526105377724,0.0,0.0012026158028254125,0.0013228300509361308,0.007824794391662686,0.0012927231564508084,0.003597187271394023,0.0,0.0006500196232338675,0.006046152934904604,7.611570547593406e-08,0.0041761878496571715,0.0,0.0,2.6208690406135803e-05,0.00024048042958280818,0.0003757280512891592,0.0,0.0008329862557267614,0.0032817628546112595,0.00783489512342097,0.0027112836043626473,0.001436582908653598,0.002860881428606145,0.0026514875969479716,0.0010576590479737798,0.002587637925983731,0.0009360732609789491,0.0,0.0026898683081416513,0.0,0.001384932974470137,0.0026514210003807555,0.0008800916623768572,0.004599553271455182,0.001440496291741186,0.0035405327055652597,0.0016785513298072348,0.00678642488585674,0.004222878102833202,0.0033728061236244634,0.005658060957600124,0.001590051676679451,0.00010462662370403499,0.0,0.0001664818613300245,0.0037952022914428266,0.00011237741849986328,0.004835359178059105,0.010574632133108273,0.003772702719766819,0.02638128422100545,0.08246928922209311,0.004654586503312297,0.01490509826267641,0.011031707486297022,0.001166809765977496,0.0022843350645432208,0.0005367903985414919,0.0011863173518043368,0.00358106903919368,0.03489107227074303,0.00123333298778129,0.00045886982382562863,0.009442111490522027,0.0,0.0,0.0,0.003081574510145886,0.0017333856619577367,0.001297944795916088,0.006681327300995894,0.016397926001848313,0.008514001945374463,0.003605442176870713,0.010318906996637817,0.08680439598176576,0.028558248596896832,0.0007631462745022531,0.0009614512471654369,3.2867079655351614e-16,0.0027734170591312756,0.019314868804664664,0.0054353399734137315,0.0035894888929022288,0.0,0.022941439312393428,0.008966057872533064,0.0023260917270133837,0.018102638544957982,0.003867578020481129,0.0028464017185821475,0.003483519011469225,0.11189303307529902,1.0,0.016640502354787978,0.015859716320545742,0.021090330350201636,0.011045118266124743,0.0027040816326530616
F171,0.00900123562621571,0.02281962551760062,0.18614976805874334,0.162839476609126,0.004170847350920371,0.0682110682110672,1.068793070456274e-41,0.0036518982980760705,2.1138556194374015e-44,0.0630761108210018,0.03601010692721114,0.12708589611882493,0.016419925203035386,0.019583391067386356,0.05466171617161556,0.010616987179486512,0.346424314064495,0.0,1.5303008827973468e-43,0.1402116402116397,0.0,5.779997652052129e-42,0.0024721071681767692,0.0014439744716266425,0.004081475491906204,0.0,0.009745782190961677,0.024912704852622092,0.004151371138369871,0.04649328529953502,0.10049761737568237,0.10639200749866655,0.0863748738580245,0.021132376395533822,0.0,0.0,0.02096874470129339,0.0,0.0,0.026962679269160694,0.1868698686030906,0.008031351477132409,0.013794782975888448,0.04819058026527772,0.03796108392051267,0.22256300046837435,0.1183490988809465,0.033901017111456606,0.07701249636733508,2.920281700522991e-41,0.0017089056557179263,2.7647967481748534e-41,2.4461068509566503e-41,0.0,0.011647646628321512,0.01215047746464388,0.024674115456237725,0.0,0.0,0.16254278844280598,0.16069108007637914,0.1153009427121092,0.02574065080135823,0.1524631427544053,0.037310806054205975,0.11397849462365593,0.28267355518024667,0.25187886825818023,0.0,0.0,0.002547930276798003,0.00576212220047774,0.006226138032303907,0.0,0.0,0.07290217124195965,0.1698717948717948,0.01804972187559682,0.0,0.014870137344170916,0.0347648779916107,0.058888888888902494,0.11263031808358775,0.04518612361942345,0.02152221835479649,1.868802248351738e-41,0.005234567901232873,0.013467734814199514,0.0,0.0,0.0591847955699222,0.03908554572271261,0.0,0.26363810677676724,0.20002912664420167,0.018996415770609322,0.0923988842398876,0.021056813667063353,0.0,0.0,0.6091954022988503,1.0,0.543589743589743,0.12150331574218083,0.04921077065923935,0.012885971310478249,0.0
F101,0.006608207454621059,0.014514375036839305,0.0031937230292142663,0.031834109583862485,0.0056058654682145,0.003732303732303673,0.0005185818822835533,0.0013300357776086398,0.0025777777787352935,0.006877956655919754,0.005517053947547206,0.008461814518917907,0.005961121177002926,0.002823146959792733,0.0071846857148899325,0.015374885377091965,0.015820771758595333,7.921096326795396e-22,0.0037449760557878064,3.6935284011508037e-22,4.5231866795164084e-17,0.0042689216859700665,0.02607646930757313,0.01743164164615913,0.03242230710623154,0.02124563653857772,0.09419694324607267,0.014984980461559105,0.008031791913470778,0.007059134237633053,0.05900299157963718,0.02807854706115859,0.04411979367471342,0.025438650969940566,0.038370404669207915,0.016996336996336816,0.0318006513470548,0.0062996240305510124,4.917535948116674e-12,0.05193325720508486,0.09764329490258514,0.022211791806851136,0.00353280987933394,0.02320421894889966,0.016839612182607905,0.03860050045224927,0.009949720900263772,0.017158320208023426,0.043824469630921195,0.003551867047680453,0.012345347068477452,0.059196696818855456,0.0020830186122194334,0.0022612085769979466,0.009642311699773073,0.005992307115325393,0.02433823235644195,0.007080520337294006,9.610082156083766e-41,0.02215537579814664,0.02492912672753135,0.004387891585093273,0.026294221060400743,0.025021385001673543,0.018373791976748807,0.039276464067283856,0.009291449010003793,0.01089743589743588,4.859303921703114e-43,0.031972493642774664,0.00986635984795046,0.01765795231394634,0.013972306884254066,0.0034067547724286598,0.033466489125610246,0.016524216524216432,0.015491452991452966,0.016457845955741665,0.01725005719514995,0.03256971518244146,0.02536699873335459,0.00644444444444438,0.0061636556854409,0.0065815602837126196,0.02388908413941249,0.005877917321657513,0.002291362013348293,0.040757237615241915,0.019829059829059716,0.051785714285714116,0.014950223689735533,0.023525073746312578,5.465286081410793e-22,0.0027345591702027062,0.011655362975942453,0.013528593599066965,0.020199564997122492,5.915219933457835e-10,0.0025393684914236533,8.627289290957118e-22,1.0,0.0,0.08923076923076913,0.017008797654010404,0.03769730733519028,0.0056406593287103395,0.009666666666666665
