"GP","B220","BTLA.CD272","CD103","CD11A","CD155.PVR","CD160","CD2","CD24","CD27","CD29","CD31","CD38","CD39","CD4","CD44","CD45RB","CD49B","CD5","CD55.DAF","CD62L","CD69","CD73.5NTD","CD80","CD86","CD8A","CD8B","FR4","GITR.CD357","GR1-LY6G-LY6C1-LY6C2","ICAM1","ICOS.CD278","IL2RA.CD25","IL7RA.CD127","ITA4.CD49D","ITAM.CD11B","ITAX.CD11C","ITB7","KLRG1","LY108","LY49A","NEUROPILIN1.CD304","SCA1","SLAM.CD150","TCRGD","TCRVG2","TCRVG3","THY1.2"
"GP32",0.098875391051841,-0.0325040992517419,-0.996138994165393,0.0935947330495321,-0.139029852593317,0.0915117936835714,-0.152633256080083,-0.712147323023406,0.758204879619938,0.0297916003765556,0.143628074611056,-0.675391376311787,-0.440412073325282,-0.588190024580504,0.13006928702172,1,0.173768011427061,-0.0763456582986366,0.1575183334293,0.673950123759422,-0.440715493694046,-0.530127250219345,-0.208688859613255,-0.128994511889213,-0.192436377274253,0.00655088508905486,-0.152050174277697,-0.00449270048604027,0.104584085781807,-0.45078715690417,0.0940881232168531,-0.142109610081764,-0.373595404736851,0.226702752235132,0.153813091124155,0.267183232356117,-0.616460174908554,-0.00927051722094106,0.137094759710806,-0.151544528362896,-0.0632843275218571,-0.0512241473795663,-0.117076235737482,-0.222295815775554,-0.244699093433948,-0.149979131999314,-0.156658268821688
"GP33",0.108923963056417,0.0357676382772012,0.0723014802872424,-0.000373327689781811,0.0383430847562477,0.0535796313922353,-0.0511973985060729,1,0.102964892421547,0.111151995196418,0.0956318543431533,0.178931892257445,0.147178721826823,0.0891784630939223,0.386300103861439,0.0707994927563301,0.162776896545485,-0.00934309741472738,0.199445164984967,0.0465725360683694,-0.0259587474242113,-0.0178632017792087,0.0899785843975186,-0.00802537191426312,-0.0775125053087924,-0.119179694313378,0.00848033762825938,0.00978421540188741,0.00158056666191418,0.0697200305895227,0.106051414944567,-0.246459982491327,-0.0202735863442221,0.0984978391466715,0.0839727573154081,-0.00807406563671455,0.0399621170663786,0.27732181758908,0.0607178392951015,0.0681930405598741,0.158312182099463,-0.0817604990652117,0.0859468375492826,0.178033649620916,0.0633136298300396,0.0679835134915884,0.183702891883964
"GP34",-0.449363462219918,-0.328239021449736,-0.26602220799145,-0.209691654820698,-0.117145978758962,-0.492869009455551,-0.0210108441687032,-0.0166910735065826,-0.546478734909119,-0.225592250352253,-0.21628301415292,0.096917374087502,0.173526244204411,0.305231368270698,-0.697013997453356,0.29691638245565,-0.0145685632900946,-0.0498070445204975,-0.158789922969244,0.342812254630777,-0.00993905783789673,-0.14643609424569,1.77535495680966e-05,0.585539091922697,0.111005839591011,0.104953435879134,-0.228098056770574,0.425105976524934,0.489141519771082,-0.169945661139174,-0.758338896609515,-0.104604830070297,0.170543809853503,-0.150725278037391,0.57178045649543,0.126909371233615,0.108849483690569,-0.721953985504857,-0.229168371494963,-7.15683451333865e-06,-0.388421101273692,-0.302633056137281,0.0353109836333225,-0.417856983073892,0.210759125522583,-0.294834632677493,-1
"GP35",0.110620133310214,0.203334105978004,0.132909827807676,0.621706875737437,0.0482361124994678,0.432248765605692,0.584155015005516,-0.340195722570951,-0.447120545065799,0.247125208058567,0.267420545800936,0.417685570706461,0.112659297445424,0.424401562209439,0.453171761852278,0.260138344064329,-0.0871744760248346,0.55964973160448,0.328825978921997,-0.603973253393729,0.582228856841539,0.8608985247178,0.190368505947,0.0921339646421301,0.0180837126634464,-0.0513797595486905,0.21583882254635,0.0474383626764662,-0.125452170476272,0.27927218264049,-0.242003088012595,-0.185372052629376,0.261652841872896,0.249213497644685,0.547532820155474,0.144152319443249,0.190292932399285,0.438513775933439,0.230202819856203,-0.0160554605397686,0.157788473477515,0.140217384347623,0.285318566085205,0.273063321069628,0.0471825614463694,0.18536102135914,1
"GP36",-0.240733351408217,-0.198889585015419,-0.420398407432018,-0.193342768800921,-0.176659550008064,-0.377788761408739,-0.0180170689441643,0.212315278486017,-0.514207247280454,-0.165380518776049,-0.119698095124478,0.293298103921998,0.187713662170424,0.880288180670613,-0.944111567161452,0.137833946518003,-0.00575903630505653,0.299248702451317,-0.162909751936556,-0.0290198258896447,-0.0611586820198976,0.396368911378493,-0.0289840618604018,0.859198566088563,0.0172632434149523,0.0350766208029487,-0.488385017011285,0.313682690097786,0.0500894250909895,-0.27161038366454,-0.0387263954334825,-0.0356203107756054,0.0470616302530131,-0.119372015103385,0.29732126525739,-0.0638805024674273,-0.225564199658289,-0.645051122965779,-0.16802389320621,0.0984627259313706,-0.272567476207497,-0.258706722812211,0.283515976640284,-0.637200181547673,0.0104518946003646,-0.108552105729002,-1
"GP37",-0.313604989455845,0.00440906672198695,0.859340649737222,0.177155648679992,0.303456356653397,-0.299511154140958,0.405851896373861,0.35176621262986,-0.254585375827088,0.678119389322759,0.0856122433178608,0.394256738567148,0.1745741209321,0.225415315167368,-0.0611872769098799,0.00144195684037064,0.754986370047314,0.334514405967803,0.3908114088079,0.327197227364638,-0.0680986945214642,0.0103953433207629,-0.00586340453199485,0.0917960355581235,0.218328961926638,0.558664466257318,-0.0601386535925732,0.110953076023169,-0.117602367973612,0.0997381207337525,-0.136600537863217,-0.124378875056048,-0.0276949805029449,0.149198573334259,0.065003714564169,0.361393054225944,0.879264105298696,-0.0331549018549263,-0.0110902804803701,1,0.0481560863883467,0.0132677230892684,0.129699273922043,-0.242409938890442,-0.0178482617721384,-0.082800227099187,0.412048727124621
"GP38",0.493544266298258,0.305516650771008,0.501535227823278,-0.146129087794792,-0.0427424963559577,0.5895675040919,-0.316630956177255,-0.169462137838408,0.418470098939558,0.164639461197059,0.278134837885788,-0.681038960710086,-0.369854190996976,-0.127629560054179,0.921904285978605,-0.676612992321216,0.428295238299744,-0.162856227072728,-0.0868642500284492,-0.0272488923535295,0.0134198750262319,0.504917152222642,-0.0644384877961337,-0.944174585985896,-0.28508392122946,-0.63972202018996,0.120047952413648,-0.345020465305696,-0.466983515413586,-0.025303401066352,1,0.0786105858410113,-0.263468822797872,-0.443319709054373,-0.866318695292447,-0.668547267071766,-0.372296789806285,0.624240851817002,0.165062946258777,-0.0612368777999635,0.569148000321009,0.333048457391267,0.0978695003154059,0.499673981926127,-0.211477075777674,0.300983406981129,0.633967806370569
"GP39",-0.295837539154951,0.0650501780635083,-0.493065831278808,-0.190635232061357,0.478532790152003,-0.420302879055854,0.0203747934946376,0.452005582592315,-0.646810541621918,0.884052848364887,0.0899964476799898,-0.660478602110718,0.063764569222378,0.839283027767639,-0.324690727434354,-1,0.957466260524417,-0.0673533761350894,0.10906798669678,-0.0182707927714063,-0.286255306190822,-0.852452566292427,0.00310067443144898,0.104477102832255,-0.361461577303677,-0.589459363701952,0.0593044327497649,-0.246766280273674,0.0813097763200287,-0.892579977582662,0.292200063974797,0.268785602589725,-0.160020192181436,-0.560206172704622,0.375261130270522,-0.00357547694347549,-0.298350711735777,-0.241349735982976,0.0795175936142779,0.504566645251781,0.0669532711875173,0.237731886723334,-0.130491379019763,-0.275892843591962,-0.315392028573371,0.421048961096016,-0.408830619896778
"GP40",-0.434903622876386,-0.275646645311894,-0.180881379363965,-0.0905165719498798,-0.00948895917023609,-0.447463204721919,0.103582119014892,0.223020941516295,-0.521129378451827,0.0607079773547076,-0.0139802816684353,0.509336644306325,0.637459594789769,0.49420480510645,-0.515298391058482,0.321366410986873,0.170966465436846,0.0911103286668463,-0.00732339124207157,0.45646403899554,0.0667236574398418,-0.072919605529567,0.295575472102261,0.863818528149547,0.214358935532959,0.250318127025309,-0.149238136442166,0.514258787629882,0.573563272083508,0.0948741793530164,-0.750151254496209,-0.00730606293177295,0.240783151477883,0.0555412806125251,1,0.346971356201812,0.177311633663935,-0.702871752274263,-0.160210829711773,0.152884714526831,-0.230096831352076,-0.15032586227504,0.133638513751172,-0.381526950631393,0.253675744779659,-0.244069554139665,-0.956087354688962
"GP41",0.272359893047555,0.323132253746277,0.46353736266412,0.276748086423629,0.234898202558311,0.266328522104109,0.689503677733717,0.194508272024778,0.596766597136216,0.272973636204093,0.72778454976198,0.146730280979109,0.183599803206691,0.857073761676774,0.824136182910923,0.754299491756146,0.140493917149674,0.502382456099264,0.923556641358395,0.734702399145789,0.296495550166896,0.592607320402184,0.412243705576808,0.356570986577043,-0.018780612766741,-0.250329647277007,0.277489349736479,0.348786215250907,0.0981980511654009,0.179602588120102,0.153904753263009,0.166134092018203,0.627299528600863,0.497375648426492,0.258937128533599,-0.00391634193547742,0.675068439423365,0.374504149861561,0.239937172861959,0.294563051404638,0.352757501898242,0.55014704564131,0.483069003645267,0.416521397340295,0.249386626111598,0.210282474529744,1
"GP42",-0.253233541894927,-0.395209386261326,0.296681413758674,-0.071642373596967,-0.493455996452704,-0.24257510941665,0.15523566005645,0.134029814648698,-0.16796436425536,-0.965682673144508,-0.276448181347269,0.407021642742268,0.36531325262378,0.0607755547264138,-0.299978923652616,1,-0.819763871240132,-0.419281865042237,-0.381696209393147,0.080885617297988,0.265437364106069,0.31244584871902,0.0244989799089625,0.671616220642754,0.352086155720086,0.18524222334994,-0.229931773168507,0.946457211632865,0.602684093788061,0.619791743682609,-0.977181892789704,-0.141517366573986,0.333404646322768,0.262492294267407,0.44811164013254,0.181280142924341,0.580630215117633,-0.703681353247834,-0.287318320038124,-0.50410587153111,-0.593598793870221,-0.235742483181841,0.197734646628899,-0.278699951213192,0.37560386465697,-0.351826787187074,-0.995065695421888
"GP43",0.287826902506007,0.324755867136022,0.711315449618904,0.645881808409578,0.398758814751375,0.32363505787994,0.743296539714168,0.23050779564762,0.679488122316401,0.45177460792497,0.567154705907798,0.370022060083437,0.218432580324722,1,0.303816089563283,0.887067628934434,0.275798362354385,0.793768980772901,0.943079727918621,0.774399132496537,0.386039993883951,0.656828559150828,0.363175471453982,0.382780409466046,0.593809430432589,0.450622760612301,0.354511813260321,0.523764266077573,0.233394791407334,0.318358674779142,0.152116523938787,0.216594713974469,0.528624614153705,0.457074523129835,0.151300560761269,0.318857687207593,0.698111088326429,-0.0266271430828807,0.0910643286095679,0.43274188803211,0.367782239123926,0.72705952374625,0.338135161748997,0.229246300633397,0.135654436402006,0.203704821785375,0.771758375118394
"GP44",0.326265373169668,0.316006442760514,0.124512641126948,0.244179077174195,0.121408457669205,0.395518970036374,-0.0229265476294051,-0.116550506187607,0.367458380721484,0.192313907346179,0.0996423331422275,-0.336319093126243,-0.37501147660462,-0.497905813082575,0.694726067394158,-0.541911444465928,0.0518615328697036,0.151657016141742,0.0135636369886438,-0.337690613200326,-0.0294982381160976,0.0868061360791129,-0.104445598691077,-0.701299861790426,-0.178174451999901,0.00648740075363944,0.106923404545184,-0.54706541663358,-0.624653895372604,0.168882425504063,0.861296922604634,0.0618849480527812,-0.293706110294483,-0.0344226690038623,-0.753574557523347,-0.25717623827695,-0.428834667252643,0.716617689916799,0.249592447494806,-0.000725761219777097,0.43098572366076,0.0832007196308487,-0.115653036534387,0.346995815268501,-0.250425886891532,0.262183390502436,1
"GP45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GP46",-2.22032302140077e-05,0.00154524607127158,-0.36295567178477,-0.248813730108732,-0.00798556826658276,0.00834650315457108,-0.0702873392624104,-0.21581802955943,-0.315856552975151,0.0047358753956871,0.000280997925453139,-0.504700167513863,-0.553340318610325,-0.450999491662395,0.0821692762991989,-0.418999584030503,-0.111592411375595,-0.0733802234641776,0.00113639751619031,-0.440752156877215,-0.224866557622666,-0.251678359871656,-0.165540117404083,-0.47023937520401,-0.396867925294781,-0.163852038526955,-0.0797186121685109,-0.53646139105821,-0.403720126844606,-0.0224419692221346,0.290117088660007,1,-0.200287539688028,-0.0978151919685765,-0.654445145027064,-0.248752171633346,-0.687111479002812,-2.68157769520347e-05,0.0857918727277256,-0.10758911853263,-0.0445709039869646,-0.187739330972488,-0.230819166611263,-0.181058449200377,-0.317701785798815,0.145310328447486,-0.0450359168042395
"GP47",-0.123021907910661,0.0197228208719202,0.74295744167643,0.441309267729806,0.408073110419193,-0.317022386443496,0.310610001798474,0.927448925730335,-0.472215601801489,0.8994446007087,-0.252278022280205,0.236682724442725,0.117854835368782,-0.0953443040281508,-0.347379828122296,-0.51528487463107,-0.0572748896556085,0.511964459096212,-0.036938762566641,-0.302283135367897,0.00280412811132824,0.0565487460260406,-0.0254736094979306,0.094186102307814,0.0952761239208175,0.529826071619407,-0.0263198221256197,0.0945604219975541,-0.0112095521283306,0.120231341126225,-0.148803377836911,-0.0284174166467798,-0.0177810954123544,0.375866129958314,0.00339995105075647,0.0347319071582097,1,-0.159041424251914,-0.00568102517632142,0.15853145870967,-0.0237923736648564,0.0846318079124231,-0.0278499941305268,-0.133969731766895,0.178213712793932,-0.0316860439297046,0.0156122460489807
"GP48",-0.0740731790358562,-0.17596810289036,-0.174225481219499,-0.34268469793708,-0.137164069819334,-0.146704208248966,-0.578171930548301,1,0.322269159956514,0.336368971944817,0.107605488152135,-0.152991131131258,0.0333992241813973,-0.386036286021518,-0.707306472271707,-0.403561868908204,-0.111974566746846,-0.497429400563402,-0.402359441087299,0.0386251442078396,-0.229366060586401,-0.209484785134283,-0.10443102115112,-0.22943846662225,-0.181142099184102,-0.0308721153076033,-0.169960637676906,-0.390559693156039,-0.0630709026942623,-0.121980176775706,-0.438694356013966,0.284247233908687,0.0666794817311873,0.315927531585567,-0.111912806767498,-0.0904643856938556,-0.381432402082181,0.0625128285835214,0.223596110480432,-0.119688687422404,0.432227913463146,-0.065704484612764,-0.149504265130474,0.107895462403575,9.85197217441387e-06,0.0425108191862919,0.304254141088
"GP49",0.392871705368431,0.353333212452303,0.376363676046892,0.614382569424743,0.378803882985491,0.433919818757412,0.702236968409367,0.743339042006837,0.421905725762333,0.464589391876216,0.628820532459212,0.709283008415034,0.470823519345779,0.593645787836686,0.772897293971065,1,0.416286138985039,0.924532106949492,0.686363956111012,0.27550111576417,0.584411441708304,0.505418077427881,0.461105570026599,0.518582861382238,0.437486615832462,0.320625458074961,0.581660501171052,0.398861224278194,0.341314625701752,0.36613801417683,0.373954970414459,0.286558904639318,0.560048605299758,0.494583323086243,0.425536771730428,0.193500012124654,0.419614811249342,0.30825688951757,0.374830993988764,0.360749932697543,0.395047857735218,0.510702371618011,0.502111185006425,0.394577103626963,0.248295724333738,0.251151816810008,0.660737865880434
"GP50",-0.267917638953406,-0.34176470058991,-0.242113745087839,-0.0167256605361886,-0.147521172485078,-0.291445380154981,0.238573122926406,0.332714634678047,-0.364046195422965,-0.152908717979966,-0.0573495332142024,0.636544871264967,0.449750376587741,0.627326674277864,-0.724847010593541,0.715404527422044,-0.168682144914772,0.156724940953378,0.0535523252571124,0.336905669192748,0.179030184559275,0.125326837610712,0.217213947098178,0.777121761329805,0.238496634474214,0.19789626925585,-0.050307575264756,0.54595892883495,0.746170405146182,-0.0328900632880467,-0.94463310459458,-0.0450568134495051,0.430285849450735,0.201641498126541,1,0.27929963844376,0.238825837634778,-0.762075617311714,-0.240369763806276,0.0382885101508835,-0.438870007607374,0.134575739829462,0.245341059184425,-0.380994989530436,0.297881742021431,-0.347771751032143,-0.762108659113621
"GP51",0.323662913210682,0.270290724747677,-0.0895997945913114,0.309654978805038,0.308430426611891,0.36481081285461,0.759829054484501,0.0891113694367113,0.50092045837019,0.539040047830178,0.488658968746264,0.40600122779393,0.318259601933665,0.506109416237675,0.872405421396666,0.87539485634549,0.381050470340356,0.695179022790856,1,0.51889749082297,0.468963279022043,0.815175202725145,0.203480868550119,0.0719743878919997,-0.260789079707769,-0.519535522897266,0.323830404585811,0.371209461003298,0.0625745332510237,0.0877810534043465,-0.171992152856929,0.085251704124407,0.687235558793084,0.335415021267979,0.444546195932105,-0.239468462101799,-0.169214214611817,0.506080542453128,0.169554268666232,0.332525840888518,0.228481303619439,0.256835678546654,0.368737358512427,0.354522419904865,0.0516720375562619,0.197444022535928,0.801989179956727
"GP52",-0.199532025231729,-0.111916254006572,-0.0658645765305684,-0.0328711000957968,0.0165479529962348,-0.294523546607664,0.177268556450621,0.045307588426321,-0.277332228072773,-0.179095985892241,-0.12242689026879,-0.811690094221051,0.0809764152192651,0.247669427196746,0.249542554085531,-0.541316544052461,-0.031860660110896,-0.406235349083174,-0.210431785482656,-0.22294618253364,-0.187945080586635,-0.939596131056472,-0.309225255460258,-0.124201457814124,-0.475671567481544,-1,0.00236270848323455,0.0914581510679252,-0.186669154993751,0.00588653169442832,0.169922859726599,0.135972868926586,-0.374895017217112,-0.421033922970784,-0.288476686621894,0.0209443648933805,-0.0552740388728955,-0.312117627019345,0.0847416957657249,0.00610003469150416,-0.329332930030075,-0.0253327679681969,-0.123047969198083,-0.093013063628602,-0.278964915962643,0.265442330542465,-0.589778932789547
"GP53",-0.15123596812919,-0.0484366269164042,-0.690872495563459,0.102705668036072,-0.0575637639516612,-0.191643403375079,0.142512493256514,-0.0855848877420261,-0.236828525671254,-0.0641582845810605,-0.0519666878338473,-0.597416857794553,-0.313163530715908,0.459252189414678,-0.0932231457511927,-1,-0.209567508830349,0.0695106753712817,-0.275578192426072,-0.307725671056762,-0.393638819206167,-0.39973971764907,-0.39216263927244,-0.365510454750791,-0.605351430845545,-0.620117192611167,-0.0716741832791054,-0.170459112644988,-0.403877461096351,-0.212288108683748,0.483140761686362,0.0145432543149123,-0.352951441359677,-0.132416043087312,-0.45653651851955,-0.301805385586093,-0.894323441578539,-0.0754886696296044,0.0623985297449564,-0.132691152337735,-0.123838964890423,0.102149509099292,-0.145155890633505,-0.577250198077348,-0.432373163210771,-0.18722010619639,-0.246569176134633
"GP54",0.0602636026321519,-0.436750009443989,0.131519114522314,-0.137196090585681,-0.157552390115479,0.0575381122478417,0.335692676392114,0.0873158744094369,0.419881996851979,0.036948035387547,0.133819141141766,0.0662381513001357,0.00538731546952259,0.459160325454165,0.516940992344741,1,-0.134148593568195,0.472691781247375,0.38995176650689,0.422692515025361,-0.00973145653032001,-0.0773857036067084,0.00917534737189917,-0.00471594179695921,0.498173022412167,-0.0865602549166539,-0.128485231807691,0.368952887426581,-0.166508199965469,0.114008946107087,-0.0305128811672469,0.0462728850173399,0.158946271761184,0.176452960826933,0.0372672344189539,0.136168545380164,0.00357776766663462,-0.147294816881642,-0.0115475093102308,-0.000251954616718119,-0.0733496101819564,0.829442814887942,0.156643520140752,0.00578531513423326,-0.0561548362358851,-0.0462372611717509,0.105124814497665
"GP55",-0.455335208071653,-0.304483789202725,-0.178470100001696,-0.0908997455799882,-0.0189084470959299,-0.463391621760764,0.0951556830589632,0.182812292407601,-0.512087202590732,-0.0878424087639028,-0.137466079048146,0.140248769637875,0.233676281183632,0.397877174993744,-0.577067049268994,0.376406822249538,0.142565416574298,0.145670835628003,-0.134140771003503,0.546819770390232,0.0562020693905717,-0.111501015712303,0.0507240468154791,0.672795533970973,0.29371068883002,0.352115739570938,-0.23779581417167,0.41616567960009,0.584506953063616,-0.0858006154890131,-0.683072342221674,-0.0988609079840291,0.203011146133665,-0.0828099901931808,0.610814413153154,0.16719898043862,0.145855215330422,-0.727774626939435,-0.168727671293116,0.133680788129638,-0.273707424816437,-0.234774913015968,0.0968799627672399,-0.394982407448012,0.274620604420527,-0.265300831504283,-1
"GP56",-0.374454153693282,-0.432546960263184,-0.580615219189838,-0.14035600927455,-0.477509792911567,-0.431771168196843,0.0755066474574983,0.0237242947180821,-0.234997113168579,-0.308853297524926,-0.318027222201276,-0.0321950273010438,0.380854646829014,0.824501163445641,0.341714395550403,0.778220270560752,0.43951798019744,-0.298523866937391,-0.850519136246821,0.984703024815718,0.321647453984874,0.232773739882675,0.00835698897569693,-0.316696332612799,-0.0431938989834751,-0.131058266887887,-0.244060643344422,0.386556803274893,0.527548068880121,-0.0205984408479022,-0.492172320511206,0.0423910388078026,0.422718862043134,0.206845175782574,0.454980634836309,0.337485922551481,0.169079813371574,-0.0787064773193489,-1,-0.0117794733631654,-0.159873235707987,0.159105327670808,-0.244477747994949,0.00577448751322869,0.164397010168254,-0.210482509984357,-0.0625518334050792
"GP57",0.237365287942343,0.311224055050215,0.0316324901796136,0.21910878633163,0.0807446847380443,0.389048431547926,-0.0430463525220509,-0.064219995808484,0.340629312860665,-2.40095625778545e-06,0.0891844694483361,-0.163119703312933,-0.1163432082008,-0.263450850070481,0.626238757053218,-0.418115057737298,-0.0906424610685738,0.119854533140626,0.157819351267313,-0.141389397823197,-0.0770110375776081,0.264114974769245,0.0581026134673711,-0.422574745272687,0.182872740842698,0.307929106949382,-5.95009632715727e-05,-0.325317690717,-0.432223575568337,0.18547275217733,0.606879132897197,0.180015125775001,-0.183510524907997,-0.0551882722973817,-0.429758464101535,-0.158774296182637,-0.486088668953474,0.350136382907334,0.167984640937611,-0.0799446336232232,0.58395782765775,0.215527523259949,-0.0490537667576724,0.354364317065345,-0.148754191224345,0.148282270924015,1
"GP58",-0.0193164880971393,-0.0387363996934545,0.304198680296159,-0.00294948112869245,-0.148498886819686,0.0373382122975505,-0.0101247888368728,0.00702470591123882,-0.0227878894119529,-0.0342228802338634,-0.0756253149638487,0.0408181258487125,-0.0047021959908475,-0.813543518716317,-0.175638460965092,0.330217361165933,-0.0202072949100685,-0.164081332457091,0.0237791081190612,0.108424297703187,0.0055821009774426,0.125175938698944,-0.0250829458578947,0.107635249645363,0.790831832775692,1,-0.195972098203937,-0.113532636735425,0.0478680120935474,0.1251656628319,-0.100156475362285,-0.00605256957411537,-0.00926880927215976,-0.0142389162552942,-0.0354087332991336,0.0350784650272057,0.220800584728172,-0.00201865306403114,-0.0296732888466913,-0.0566678248536569,-0.0191478868878271,-0.258409874789753,-0.0527902709419904,0.00124311222919954,0.00866037112230745,-0.00658158065172406,0.0421049562625069
"GP59",0.253737095250313,0.228541844334913,0.0610909747862267,0.0267564481673841,0.125274943687344,0.0591141789589439,0.102969795952697,0.136758023969097,-0.243956082074325,0.110033554819434,-0.131333284392644,0.0261040814211919,0.0497494232285851,0.237380947837172,0.253771970065279,-1,0.252201519361835,-0.107054232392398,-0.0666945219407415,-0.276187263196721,-0.123436666250722,-0.225841277461446,-0.0277231625090012,0.16056789372152,-0.0563847197308081,-0.138006925666206,0.21210068369713,-0.290820028989342,-0.524979963553165,0.217744257910699,0.629632254948937,0.0391462193644133,-0.520709902979248,-0.221970576805146,0.321755627580452,0.0584775745859797,-0.256085324505152,0.208918041403192,-0.0242068849393744,-0.0634484616204167,-0.212030914524924,-0.0605324943434596,-0.151597345953212,-0.0244246909061688,-0.00560908502745534,0.0522950134181035,0.160670303726674
"GP60",-0.0361297887632046,0.17603343814395,0.0825255860304472,0.0334222892086791,0.298115970174382,-0.115614733729617,-0.218715656708054,-0.517863848079273,-0.266213935361829,0.280529230462813,-0.347520356260346,-0.4886911568341,-0.58419484158746,-0.976099802830209,1,-0.468878396513045,0.543557728351059,-0.0827656314598884,-0.111982556388176,-0.322456989971127,-0.109312977990345,-0.0180021418171287,-0.364275438120517,-0.57075558902482,-0.34149327555245,-0.37061021492267,-0.291039575530802,-0.0489193336108249,-0.756909982628308,0.289547939597129,0.387453096544373,-0.0449583315275162,-0.500497992322116,-0.505602904804009,-0.453119769686804,-0.197856067371283,-0.43443354576857,0.386438000866484,0.0194103254365539,0.41318510315948,0.329547168384093,-0.371465898487728,-0.229419344342038,0.297670968147658,-0.092912373528931,-0.0776901836452907,0.431653727383867
"GP61",0.0940864302890095,-0.483114778496211,0.13730700503084,-0.0914510239924691,-0.173300580141619,0.0161714762598744,0.374536045134867,0.0767911678297333,0.533828599089335,0.0777238429033354,0.139559482931892,0.11059142918184,-0.010621020655303,0.650389324086083,0.570290680423565,1,-0.11258044832531,0.449683746228263,0.417220055489544,0.427253315286145,0.0129574949526679,-0.0423794652522877,0.0378879119978084,-0.0678569598655411,0.413209436829511,-0.171308824826953,-0.0574978908689718,0.426480187879914,-0.190021103115296,0.0649309271913944,-0.0399101006800935,0.040689540005005,0.15293765888708,0.204303268519302,0.0676957295275259,0.12668081378986,0.0411653821604888,-0.17953649160166,-0.0838889124929359,0.02642035537023,-0.0806159808781638,0.617257135457214,0.19259039106096,-0.0257886979816351,-0.0745754774993155,-0.0548108925926631,0.221842931050279
"GP62",-0.352980113044116,-0.0186657641116119,0.160908345461037,-0.756432941873019,-0.0995807865076317,-0.396287176959446,-0.835835079226888,-0.55952354793361,-0.116607485384643,-0.405974899783114,-0.365772388404523,-0.557967608023104,-0.134813340309656,-0.723801158917655,-0.347374984696791,-1,0.000219900073504752,-0.680550756130344,-0.408055902918918,-0.497650302454524,-0.517139417330315,-0.566021172642356,-0.356509394631486,-0.725518752118156,-0.0746300914132428,-0.295594091384711,-0.40252407385343,-0.876378925918621,-0.641114819633512,-0.218049756762659,0.474642669248236,-0.0515426697741401,-0.79274138343689,-0.604745143177182,-0.501968347865677,-0.074357797678564,-0.191343677814102,0.29741834568332,-0.214471446317382,-0.472837726351782,-0.000192535994870441,-0.0761540103069249,-0.466801350681717,0.17298707005138,-0.402508670181615,-0.0239553160447882,-0.300376591246381
"GP63",0.135326020351715,-0.0264359954851496,0.598740451681938,0.149414692123097,-0.140193975709551,0.330208610507836,-0.361892923334834,0.28488181510088,-0.300734970952534,0.269304186311082,-0.288197210198606,1,0.302373085565944,-0.742306623307971,-0.196610646255035,0.672675095309927,-0.0605510999375141,-0.226465696633518,-0.0979786680316442,-0.316495190128545,0.754362738983606,0.732636918302604,0.28632150979019,0.0155998584011071,-0.257992020604658,0.512465145331764,0.131089962459114,-0.230999805734122,0.137103418727635,0.71422733929303,-0.227238221752718,0.091308784257945,0.136770236941641,0.0973426984003559,0.137160598835107,0.388339943709265,0.500327642325251,-0.120579185583145,0.0669658113039431,-0.0470014778226898,0.0433171127332552,-0.0683493728736249,-0.206728669540274,0.0903978246169451,0.136360633910293,0.151226525865346,0.267747870641462
"GP64",0.284791702306645,-0.0270010125228204,0.171911197525363,0.442725629551332,0.309211627173658,0.402496370542682,-0.216479300603663,0.0724861948933431,0.72838511143196,-0.0656643981207142,0.343677836087852,0.810835282744322,0.259763861000336,-0.680013158740414,0.970534642186419,0.342868389074455,-0.133557283634916,-0.15099080124465,1,-0.0681150104150109,0.111840021829862,0.269441173573574,0.0746393059061237,-0.00445636397716117,0.158506047110424,0.243939392559408,-0.0107618964759567,0.263115224394288,-0.152915186389313,0.257665951220342,-0.401989709814123,-0.562048090009842,-0.115868991578377,0.67580904017418,-0.20202701785364,0.0160699995306778,0.282913896563847,0.188722307986901,-0.171309685484119,-0.00847271578138593,0.0575405716716613,-0.223324087288943,0.607202425878531,0.15436701937331,0.109485320853382,-0.388601027215335,-0.195164330280032
"GP65",-0.310760360403068,0.158624174224071,-0.302418341326629,-0.0958479836560685,0.325760167653183,-0.251264239065757,-0.0161253526872098,0.37502000998416,-0.459111286556042,0.506184821771827,-0.00160733011222156,-0.464712339858449,-0.00685666250904013,0.859122485187842,-0.0187158804970954,-0.513848570502757,0.528236445580038,-0.120364008503689,0.0982067973685494,-0.016224782316548,-0.166815966287745,-0.630920331338851,0.0458903735645526,0.013194843742211,-0.328326161714563,-1,0.0486055782106564,-0.112254248307691,0.0153208576448957,-0.674549660332389,0.0875701882201992,0.266058619191792,-0.106101858676189,-0.486270944864443,0.352703179745117,0.309521665063988,-0.116800048322325,-0.38988343624002,0.0637912437407295,0.261938204590336,0.127771816864819,0.0833908700138773,-0.0679797706459982,-0.301540505503158,-0.312080256726657,0.434487534911092,-0.41883952855585
